,sign_holm_bonferroni,sign_sidak,sign_bonferroni,sign_lsu,sign_uncorr_0.01,sign_uncorr_0.05,sign_eff_0.05,sign_eff_0.1,sign_eff_0.15,chan_pair,band
1062,0.0,0.0,0.0,0.05,0.025,0.175,0.075,0.025,0.0,T3/T4,gamma
1063,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Cz/O2,gamma
1064,0.0,0.0,0.0,0.025,0.025,0.15,0.025,0.025,0.0,F8/P4,gamma
1065,0.0,0.0,0.0,0.175,0.1,0.3,0.2,0.075,0.025,Fp2/Fz,gamma
1066,0.0,0.0,0.0,0.025,0.025,0.1,0.025,0.025,0.025,P3/T6,gamma
1067,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fp2/T4,gamma
1068,0.0,0.0,0.0,0.125,0.075,0.25,0.15,0.075,0.025,Fz/T4,gamma
1069,0.0,0.0,0.0,0.05,0.025,0.175,0.05,0.0,0.0,F7/Fz,gamma
1070,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F7/C3,gamma
1071,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,Fz/P3,gamma
1072,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,F4/T3,gamma
1073,0.0,0.0,0.0,0.025,0.025,0.05,0.05,0.025,0.0,F4/P4,gamma
1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/T6,gamma
1075,0.0,0.0,0.0,0.35,0.275,0.45,0.375,0.15,0.025,F3/F8,gamma
1076,0.0,0.0,0.0,0.125,0.075,0.3,0.175,0.075,0.0,F7/T6,gamma
1077,0.0,0.0,0.0,0.05,0.025,0.125,0.05,0.025,0.0,T3/T6,gamma
1078,0.0,0.0,0.0,0.1,0.075,0.25,0.175,0.075,0.025,Fp2/O2,gamma
1079,0.0,0.0,0.0,0.15,0.05,0.375,0.175,0.05,0.025,F7/F8,gamma
1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/C3,gamma
1081,0.0,0.0,0.0,0.15,0.025,0.35,0.2,0.05,0.0,F8/Pz,gamma
1082,0.0,0.0,0.0,0.275,0.2,0.525,0.45,0.175,0.1,C4/T4,gamma
1083,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fz/O2,gamma
1084,0.0,0.0,0.0,0.125,0.1,0.35,0.175,0.1,0.025,F8/T5,gamma
1085,0.0,0.0,0.0,0.675,0.6,0.8,0.725,0.55,0.375,F8/P3,gamma
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5/O2,gamma
1087,0.0,0.0,0.0,0.175,0.15,0.475,0.25,0.1,0.0,Fp1/T4,gamma
1088,0.0,0.0,0.0,0.175,0.175,0.3,0.25,0.15,0.1,F3/Fz,gamma
1089,0.0,0.0,0.0,0.025,0.0,0.05,0.05,0.0,0.0,Fp1/Pz,gamma
1090,0.0,0.0,0.0,0.1,0.05,0.225,0.1,0.025,0.0,Fp1/C4,gamma
1091,0.025,0.025,0.025,0.3,0.25,0.625,0.35,0.175,0.05,T3/T5,gamma
1092,0.075,0.075,0.075,0.7,0.675,0.9,0.8,0.675,0.5,T5/P3,gamma
1093,0.0,0.0,0.0,0.125,0.05,0.15,0.125,0.025,0.0,Fp1/O2,gamma
1094,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,C4/T5,gamma
1095,0.025,0.0,0.0,0.975,0.925,0.975,0.975,0.9,0.625,F4/F8,gamma
1096,0.0,0.0,0.0,0.2,0.15,0.575,0.275,0.15,0.025,F7/P4,gamma
1097,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.025,0.025,Fz/Cz,gamma
1098,0.0,0.0,0.0,0.0,0.0,0.075,0.025,0.0,0.0,Fp1/P3,gamma
1099,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,F4/Pz,gamma
1100,0.0,0.0,0.0,0.0,0.0,0.1,0.025,0.0,0.0,C4/P4,gamma
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/Cz,gamma
1102,0.025,0.0,0.0,0.275,0.25,0.375,0.3,0.225,0.075,Fp1/T5,gamma
1103,0.025,0.025,0.025,0.65,0.5,0.8,0.675,0.5,0.35,P4/T6,gamma
1104,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,C3/Cz,gamma
1105,0.0,0.0,0.0,0.025,0.0,0.15,0.05,0.0,0.0,F7/P3,gamma
1106,0.0,0.0,0.0,0.3,0.225,0.575,0.425,0.15,0.1,F8/Cz,gamma
1107,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.0,0.0,Cz/O1,gamma
1108,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,T4/O1,gamma
1109,0.0,0.0,0.0,0.075,0.025,0.1,0.1,0.05,0.025,Pz/P4,gamma
1110,0.0,0.0,0.0,0.15,0.125,0.3,0.175,0.125,0.025,F7/T4,gamma
1111,0.0,0.0,0.0,0.625,0.5,0.825,0.65,0.425,0.3,T4/O2,gamma
1112,0.0,0.0,0.0,0.175,0.125,0.325,0.2,0.075,0.05,Fz/F8,gamma
1113,0.0,0.0,0.0,0.175,0.15,0.275,0.175,0.1,0.025,F8/T3,gamma
1114,0.0,0.0,0.0,0.075,0.025,0.225,0.1,0.025,0.025,Fp2/T3,gamma
1115,0.0,0.0,0.0,0.075,0.0,0.175,0.1,0.0,0.0,Fp2/F3,gamma
1116,0.0,0.0,0.0,0.35,0.3,0.6,0.425,0.25,0.15,F3/T5,gamma
1117,0.025,0.025,0.025,0.225,0.2,0.45,0.275,0.2,0.1,Fp1/T6,gamma
1118,0.0,0.0,0.0,0.225,0.225,0.475,0.275,0.2,0.175,F4/T6,gamma
1119,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,T3/O2,gamma
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/O2,gamma
1121,0.0,0.0,0.0,0.15,0.1,0.45,0.25,0.075,0.0,F7/Pz,gamma
1122,0.0,0.0,0.0,0.025,0.025,0.1,0.05,0.025,0.025,Cz/T6,gamma
1123,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fz/C3,gamma
1124,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.0,0.0,Pz/O2,gamma
1125,0.025,0.025,0.025,0.625,0.575,0.825,0.675,0.5,0.3,F7/C4,gamma
1126,0.0,0.0,0.0,0.025,0.0,0.175,0.15,0.075,0.0,P3/Pz,gamma
1127,0.0,0.0,0.0,0.05,0.05,0.325,0.15,0.05,0.0,C4/O2,gamma
1128,0.025,0.025,0.025,0.375,0.325,0.525,0.375,0.3,0.25,T4/P4,gamma
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3/O2,gamma
1130,0.025,0.025,0.025,0.6,0.525,0.75,0.6,0.525,0.375,Fp2/O1,gamma
1131,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,Pz/T6,gamma
1132,0.0,0.0,0.0,0.05,0.05,0.175,0.05,0.025,0.0,T3/Pz,gamma
1133,0.0,0.0,0.0,0.25,0.175,0.475,0.3,0.1,0.05,F7/T3,gamma
1134,0.1,0.1,0.1,0.7,0.675,0.925,0.75,0.625,0.375,F7/F3,gamma
1135,0.0,0.0,0.0,0.6,0.55,0.9,0.8,0.525,0.275,T4/T6,gamma
1136,0.0,0.0,0.0,0.1,0.05,0.225,0.15,0.025,0.0,Fp1/O1,gamma
1137,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.025,0.0,Pz/O1,gamma
1138,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.025,0.0,C3/C4,gamma
1139,0.0,0.0,0.0,0.5,0.425,0.825,0.6,0.35,0.225,F8/T4,gamma
1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/Cz,gamma
1141,0.0,0.0,0.0,0.075,0.075,0.2,0.125,0.075,0.05,Fp2/T6,gamma
1142,0.0,0.0,0.0,0.125,0.1,0.275,0.15,0.025,0.0,T3/P3,gamma
1143,0.0,0.0,0.0,0.125,0.025,0.175,0.15,0.075,0.0,C3/O1,gamma
1144,0.0,0.0,0.0,0.625,0.55,0.75,0.725,0.625,0.45,P4/O2,gamma
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/T5,gamma
1146,0.0,0.0,0.0,0.4,0.375,0.45,0.4,0.375,0.175,T5/Pz,gamma
1147,0.0,0.0,0.0,0.2,0.15,0.425,0.2,0.15,0.075,Fp1/F4,gamma
1148,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,Fp2/C3,gamma
1149,0.0,0.0,0.0,0.075,0.05,0.1,0.075,0.05,0.025,Fz/T6,gamma
1150,0.0,0.0,0.0,0.05,0.025,0.125,0.05,0.025,0.025,T4/P3,gamma
1151,0.0,0.0,0.0,0.25,0.1,0.475,0.3,0.175,0.1,F4/C4,gamma
1152,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,C3/T4,gamma
1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cz/Pz,gamma
1154,0.0,0.0,0.0,0.025,0.025,0.3,0.1,0.0,0.0,F7/O2,gamma
1155,0.0,0.0,0.0,0.15,0.125,0.35,0.2,0.1,0.05,Fp2/P3,gamma
1156,0.0,0.0,0.0,0.4,0.225,0.575,0.45,0.225,0.125,Fp1/Fz,gamma
1157,0.0,0.0,0.0,0.025,0.025,0.05,0.025,0.025,0.0,C3/O2,gamma
1158,0.0,0.0,0.0,0.025,0.025,0.075,0.05,0.025,0.025,C4/Pz,gamma
1159,0.0,0.0,0.0,0.2,0.2,0.35,0.25,0.15,0.075,F3/T3,gamma
1160,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,F8/O2,gamma
1161,0.0,0.0,0.0,0.025,0.0,0.05,0.025,0.0,0.0,F3/O1,gamma
1162,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,F4/T5,gamma
1163,0.125,0.125,0.125,0.825,0.725,0.925,0.85,0.7,0.6,T5/O1,gamma
1164,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,F3/Pz,gamma
1165,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F3/T6,gamma
1166,0.0,0.0,0.0,0.1,0.075,0.25,0.15,0.025,0.0,F3/Cz,gamma
1167,0.0,0.0,0.0,0.075,0.05,0.325,0.1,0.0,0.0,Fp1/P4,gamma
1168,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,T3/C4,gamma
1169,0.0,0.0,0.0,0.05,0.025,0.2,0.05,0.025,0.025,F7/O1,gamma
1170,0.0,0.0,0.0,0.1,0.05,0.2,0.15,0.075,0.025,C3/Pz,gamma
1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/P4,gamma
1172,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,Fp2/F4,gamma
1173,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,C3/P3,gamma
1174,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,C3/T6,gamma
1175,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fp2/F7,gamma
1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/O1,gamma
1177,0.0,0.0,0.0,0.025,0.025,0.1,0.025,0.025,0.025,F4/Cz,gamma
1178,0.0,0.0,0.0,0.175,0.1,0.4,0.2,0.05,0.025,T3/O1,gamma
1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/P3,gamma
1180,0.0,0.0,0.0,0.15,0.125,0.275,0.15,0.1,0.075,Cz/T4,gamma
1181,0.0,0.0,0.0,0.05,0.025,0.125,0.075,0.025,0.025,T6/O1,gamma
1182,0.0,0.0,0.0,0.0,0.0,0.125,0.025,0.0,0.0,Fz/Pz,gamma
1183,0.0,0.0,0.0,0.05,0.025,0.225,0.05,0.025,0.025,F7/T5,gamma
1184,0.0,0.0,0.0,0.225,0.225,0.5,0.25,0.175,0.125,F8/O1,gamma
1185,0.0,0.0,0.0,0.075,0.075,0.175,0.1,0.075,0.025,T4/Pz,gamma
1186,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,Fz/T3,gamma
1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/Cz,gamma
1188,0.0,0.0,0.0,0.05,0.05,0.125,0.1,0.05,0.0,T5/P4,gamma
1189,0.0,0.0,0.0,0.35,0.275,0.425,0.375,0.225,0.15,C3/T5,gamma
1190,0.025,0.025,0.025,0.725,0.6,0.875,0.825,0.625,0.425,P3/O1,gamma
1191,0.0,0.0,0.0,0.325,0.275,0.625,0.375,0.25,0.075,Fp2/T5,gamma
1192,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,Fp2/P4,gamma
1193,0.0,0.0,0.0,0.0,0.0,0.175,0.05,0.0,0.0,F4/O2,gamma
1194,0.025,0.025,0.025,0.3,0.25,0.425,0.375,0.225,0.15,Cz/T5,gamma
1195,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fp2/C4,gamma
1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/C4,gamma
