,p_val,mean_eff_size,abs_eff_size,low_eff_size,upper_eff_size,band
"('T3', 'Cz')",0.008938972414850489,-0.25087909497645083,0.25087909497645083,-0.3094771695705487,-0.191698374204976,alpha1
"('C3', 'Pz')",0.006517580554149723,-0.2507099085227843,0.2507099085227843,-0.3365479934090463,-0.18322668532981834,beta2
"('Fp1', 'F4')",0.00829552618061808,-0.2507003117440437,0.2507003117440437,-0.38881925289234587,-0.15807751026816597,gamma
"('F7', 'P4')",0.006551548677854315,0.2502196523838331,0.2502196523838331,0.12271039040507253,0.3763381630414489,gamma
"('T5', 'C3')",0.01231020769370961,0.24945657788496933,0.24945657788496933,0.13944828698133505,0.4038341315291801,alpha2
"('F7', 'C3')",0.0007148049273989974,-0.24933409031392909,0.24933409031392909,-0.356641969922751,-0.17468831998244091,delta
"('F3', 'T4')",0.00041043641623862855,-0.24903764693936056,0.24903764693936056,-0.37266640081446556,-0.1407164921024548,alpha2
"('F4', 'P3')",0.0038343128767110157,-0.24815080013322593,0.24815080013322593,-0.36316942467124547,-0.08962993736726943,alpha2
"('O1', 'P4')",0.0043168651642029035,0.2474603444688334,0.2474603444688334,0.15533083112189577,0.3087246304736164,delta
"('F8', 'T4')",0.002029802638733237,-0.2473779059691264,0.2473779059691264,-0.3765733958719305,-0.07285365500221251,delta
"('Fz', 'C4')",0.00667724176005868,-0.24593149336730463,0.24593149336730463,-0.337611797444472,-0.11467050348529959,beta2
"('T3', 'Pz')",0.008292549530452676,-0.24502379506020172,0.24502379506020172,-0.28716681707576386,-0.20884197289277978,delta
"('T3', 'O1')",0.005785173808993377,-0.2448281835015201,0.2448281835015201,-0.37998428935563844,-0.1289461147540033,delta
"('T6', 'Cz')",0.0021331385359535096,0.24468309079121148,0.24468309079121148,0.14581191338050226,0.3075610648356469,beta1
"('O2', 'Pz')",0.003237450437337841,0.2443345242060829,0.2443345242060829,0.10228416803372482,0.3378166414966367,alpha2
"('Fz', 'Cz')",0.006377596935600202,-0.24379147548819208,0.24379147548819208,-0.40095909082195624,-0.13919168424439274,alpha1
"('T4', 'O2')",0.005610221737759888,-0.24360118063292163,0.24360118063292163,-0.416548628732592,-0.10396685592808193,beta1
"('T3', 'C3')",0.009415783758855545,-0.24285597933099234,0.24285597933099234,-0.35211964124077133,-0.17464812491890153,theta
"('F8', 'Pz')",0.0028049170581187044,-0.2426342075066311,0.2426342075066311,-0.3090678802149591,-0.16649632700963934,beta1
"('C4', 'P4')",0.00211537360724806,0.24263067292466575,0.24263067292466575,0.18023044444833924,0.35572913871483236,alpha2
"('F4', 'Pz')",0.012050375192424469,-0.24173708982375675,0.24173708982375675,-0.36871662058400934,-0.043773160101754846,beta2
"('F7', 'Pz')",0.0034494553789390465,-0.23923005834462457,0.23923005834462457,-0.34720383090757356,-0.140224275467866,alpha1
"('F4', 'C3')",0.000744628846040492,-0.23788063207689136,0.23788063207689136,-0.3171877153645584,-0.16603417193915876,delta
"('Fp1', 'F8')",0.0025521804001127253,0.23747187822907664,0.23747187822907664,0.09194477651907337,0.34923448815151614,delta
"('T6', 'C4')",0.004227611614058457,0.23640190199387154,0.23640190199387154,0.1307398979763805,0.3224509303610308,alpha2
"('C4', 'P4')",0.02197304030550186,0.23638507157713776,0.23638507157713776,0.13146761348872202,0.3418189788593776,alpha1
"('T6', 'C4')",0.007217538860361805,0.23611292341242032,0.23611292341242032,0.1035479617344745,0.3321535206189575,theta
"('Fp1', 'P3')",0.0037709114281210478,-0.23595079195608898,0.23595079195608898,-0.3163355143185371,-0.12330862273300844,delta
"('T3', 'P3')",0.000580931598015971,-0.23562074705650451,0.23562074705650451,-0.33633994248261456,-0.1593183684419052,delta
"('T5', 'P3')",0.0015870973585154868,-0.23516281433565375,0.23516281433565375,-0.39440862962037054,-0.11550021674337056,alpha2
"('Fz', 'T4')",0.001363752983753273,-0.23512649611308273,0.23512649611308273,-0.3558960719143868,-0.08892822833326978,delta
"('Fp2', 'F3')",0.0007362224141470099,-0.23418263904530007,0.23418263904530007,-0.3481305579242427,-0.12178572618862515,delta
"('T6', 'P3')",0.0028395663608440616,0.23275911950945818,0.23275911950945818,0.09523379771218404,0.31600637098588474,beta1
"('O1', 'P4')",0.016344513023270897,-0.2327372346191024,0.2327372346191024,-0.3591040341071162,-0.05931935297136037,alpha2
"('Cz', 'Pz')",0.0036781532664742892,-0.23259784348431806,0.23259784348431806,-0.38817732776565494,-0.13760151390498054,beta1
"('T5', 'C3')",0.010662519070949804,-0.23152383873257412,0.23152383873257412,-0.37365824677534787,-0.08840613854694213,gamma
"('Pz', 'P4')",0.0032175304793221403,-0.2314835611820043,0.2314835611820043,-0.32669802822371274,-0.11133645509648157,alpha2
"('F7', 'T3')",0.004227611614058457,-0.23143076036397855,0.23143076036397855,-0.33111483218690396,-0.1585516742771669,gamma
"('F8', 'O1')",0.005074363504408408,0.23071590313111084,0.23071590313111084,0.08458445279802439,0.3900256689349972,gamma
"('T6', 'O1')",0.011071366776409379,0.23038704203654845,0.23038704203654845,0.1736751259724183,0.2989004801690084,beta1
"('F7', 'Pz')",0.006596685031180162,-0.23037862063778108,0.23037862063778108,-0.36515851299538266,-0.119169479863654,beta1
"('F8', 'Cz')",0.0023153217079195246,0.23019227251194993,0.23019227251194993,0.0954984237263431,0.3703092671246026,gamma
"('F7', 'Fz')",0.008300355417981055,-0.22998421631406657,0.22998421631406657,-0.317361730084332,-0.07206946904040218,beta2
"('T5', 'Pz')",0.0030755172545132077,-0.22996529497101054,0.22996529497101054,-0.37296531998479965,-0.14925134623344216,gamma
"('F8', 'C4')",0.004648700226516384,-0.22981672047620427,0.22981672047620427,-0.3438455349599089,-0.09532620751787309,alpha1
"('Fz', 'T4')",0.0015213337479037402,-0.22974036078128085,0.22974036078128085,-0.3079912860780575,-0.13385109886739374,beta2
"('Fp2', 'P4')",0.01458485864757484,-0.229720212538607,0.229720212538607,-0.36093474002768167,-0.08691816632446217,theta
"('T4', 'O1')",0.0028704928908541137,0.2296223599136488,0.2296223599136488,0.13528577232554787,0.33266973817746726,alpha1
"('F3', 'Pz')",0.008392881818793333,-0.2294191741429607,0.2294191741429607,-0.32132410777126186,-0.13975613497912798,theta
"('Cz', 'P3')",0.006802546683268247,0.22887470202978738,0.22887470202978738,0.1094002855637698,0.36310966970946235,alpha1
"('O1', 'Pz')",0.004095244647646064,0.2282216937102281,0.2282216937102281,0.13805143440681583,0.33748489369179024,delta
"('F7', 'F4')",0.002085662824149969,-0.22811365892167443,0.22811365892167443,-0.46727764658609233,-0.07683218525112366,theta
"('P3', 'P4')",0.027417650784249355,0.22778693511690315,0.22778693511690315,0.1435725882937881,0.35340107013731825,theta
"('T6', 'P4')",0.008944318060445763,-0.22671837437470627,0.22671837437470627,-0.34238613042414245,-0.13151626685157433,beta1
"('O1', 'P3')",0.01130657024824106,-0.22658813260312888,0.22658813260312888,-0.388317370610444,-0.06999045269450835,beta1
"('F3', 'C4')",0.010616549473760013,-0.22642758087569823,0.22642758087569823,-0.3125803296522704,-0.07376715211237823,delta
"('T5', 'P4')",0.013448830065760033,0.22560116624492035,0.22560116624492035,0.133531665409894,0.32644742280277583,beta1
"('Fz', 'F4')",0.007724485738277337,-0.22536615879406946,0.22536615879406946,-0.3285615940300006,-0.11356505606681558,gamma
"('T3', 'C3')",0.0023476682522151028,-0.22493029657325744,0.22493029657325744,-0.3940166729022082,-0.12337586252976522,delta
"('T3', 'Cz')",0.008372179029266714,-0.22485107790378905,0.22485107790378905,-0.36153603555488484,-0.09515213498167074,beta2
"('O2', 'Pz')",0.004297912943101264,0.22397140877873184,0.22397140877873184,0.10227294829118012,0.344750929795885,theta
"('O1', 'Cz')",0.01315835987452573,0.22324416784135895,0.22324416784135895,0.03461599678678558,0.370908559448692,beta1
"('Fp2', 'Pz')",0.0069232905187635585,-0.22254071317334606,0.22254071317334606,-0.36132564143005563,-0.11725563648616985,beta1
"('F4', 'T4')",0.01130657024824106,-0.22247880397355982,0.22247880397355982,-0.30075947915397855,-0.09235763206104397,theta
"('Fz', 'F8')",0.007707572716584118,-0.22231021667153744,0.22231021667153744,-0.29224603237942254,-0.16369394310377255,beta2
"('T3', 'T5')",0.029816932949777462,-0.2220549594556051,0.2220549594556051,-0.3507185888597387,-0.1241776885625076,delta
"('F8', 'C3')",0.012826256946915224,-0.2219058411486742,0.2219058411486742,-0.32723453666007424,-0.14556108388769817,beta1
"('Cz', 'P4')",0.013868818554561629,0.22189180449126802,0.22189180449126802,0.12585624976650234,0.34193960295874104,beta2
"('Fp1', 'T5')",0.007845686150494368,0.22165213872496076,0.22165213872496076,0.11696119688993001,0.40761301383037707,gamma
"('O2', 'Pz')",0.0033437681691965335,0.22145269406488843,0.22145269406488843,0.15540577033538097,0.32299958640769877,beta1
"('T5', 'O2')",0.008873469806713065,-0.22144908919614345,0.22144908919614345,-0.2826544040480951,-0.1526371512095065,alpha2
"('Fz', 'C3')",0.008038452464822455,-0.22129747435446417,0.22129747435446417,-0.34098595567456724,-0.11633611804086047,theta
"('T5', 'C3')",0.013081860588279568,0.22103142385848348,0.22103142385848348,0.09177175372781148,0.3712306038239095,alpha1
"('F3', 'F8')",0.005580330242447778,0.2209942318467113,0.2209942318467113,0.11900892885178752,0.32722534147168697,gamma
"('F3', 'T4')",0.018011205903891745,-0.2205104590137803,0.2205104590137803,-0.31188748527507626,-0.1035873222024215,theta
"('F3', 'T5')",0.003992604304635951,-0.21970378799732765,0.21970378799732765,-0.3338569238325379,-0.1181769846014332,gamma
"('T3', 'P3')",0.015164188221458489,-0.21903056810251406,0.21903056810251406,-0.3136569006726096,-0.11874223011386295,alpha1
"('F7', 'Cz')",0.0011024816317844641,0.21772928719395654,0.21772928719395654,0.13048004389477347,0.3157885718587633,gamma
"('Fz', 'C4')",0.018011205903891745,-0.21743654663931297,0.21743654663931297,-0.39272468633727553,-0.04987771929262565,alpha1
"('Fz', 'C4')",0.011107956527915682,-0.2169125928638842,0.2169125928638842,-0.24504897278686955,-0.1751833689298757,theta
"('Fp1', 'T6')",0.01315835987452573,0.21650414565919723,0.21650414565919723,0.15589187054165793,0.3365319493750476,gamma
"('F3', 'P3')",0.02959631145704423,-0.21619133590607528,0.21619133590607528,-0.35275237167120477,-0.12061030021257545,delta
"('F7', 'T6')",0.029010844191522736,-0.21516368667565536,0.21516368667565536,-0.3092970307512484,-0.13488498408815822,alpha1
"('T5', 'C4')",0.015072784464606973,0.21471516933695595,0.21471516933695595,0.14693982192938315,0.27963371761394806,beta1
"('C3', 'C4')",0.010616549473760013,-0.21465285988741364,0.21465285988741364,-0.29988891918901484,-0.04193349636341532,beta1
"('Fp2', 'P3')",0.01513748065525231,-0.2143678171586474,0.2143678171586474,-0.4161092206969376,-0.08155590827636428,theta
"('T5', 'Pz')",0.0027245191531666615,0.2142234204037421,0.2142234204037421,0.1395295137728208,0.357732453592681,alpha1
"('F7', 'T6')",0.007008299124476082,-0.21412605845451083,0.21412605845451083,-0.2969762691642683,-0.1261200351773005,beta2
"('F8', 'Pz')",0.012931108978552522,0.2140464908860192,0.2140464908860192,0.13913086864254975,0.3021531340856784,gamma
"('T3', 'O2')",0.033530039028222346,0.2127715736267412,0.2127715736267412,0.10162517063088383,0.3590420200264192,alpha1
"('T6', 'Cz')",0.009074201326537076,0.2124449393931085,0.2124449393931085,0.07704188433794257,0.3027096791003854,delta
"('F3', 'Fz')",0.01580379877775358,-0.21185669520249717,0.21185669520249717,-0.3245736907651928,-0.14089143124158626,gamma
"('Fp1', 'Fp2')",0.033530039028222346,-0.21161780708541283,0.21161780708541283,-0.3070805747335847,-0.09532864833967752,theta
"('T5', 'P3')",0.017459125425279453,-0.2111155799627605,0.2111155799627605,-0.3184567327646447,-0.05006388705878404,beta1
"('F4', 'F8')",0.018304938910367677,-0.21106751452983014,0.21106751452983014,-0.26330795345967983,-0.14459209173919635,delta
"('F4', 'Cz')",0.017844909356642232,-0.21094675224227735,0.21094675224227735,-0.39645745701823065,-0.11590104755461537,delta
"('Pz', 'P4')",0.012794773124285449,0.21063824544919618,0.21063824544919618,0.08383176175550608,0.2963051757603977,delta
"('T6', 'Cz')",0.005355284060812641,0.2101546650483524,0.2101546650483524,0.041457578713703036,0.32444532304958623,theta
"('T4', 'P4')",0.009013826533990835,-0.20942344233713417,0.20942344233713417,-0.3598547769702704,-0.03466533729974207,alpha2
"('Fp2', 'O1')",0.014763441044690913,0.20837553715334858,0.20837553715334858,0.122430026973786,0.31135025201961464,beta2
"('P3', 'Pz')",0.02162544682353332,-0.20776932073317064,0.20776932073317064,-0.3577724301074326,-0.10092373292767429,beta1
"('F4', 'Pz')",0.01575513951885913,-0.2065343498566512,0.2065343498566512,-0.29077371354010534,-0.08835607617350948,delta
"('T5', 'P4')",0.004900238142823412,0.20597106707068108,0.20597106707068108,0.08298573900484671,0.3519648815869437,beta2
"('C3', 'Cz')",0.0311741065621472,-0.20564187440199772,0.20564187440199772,-0.3041870082087415,-0.12731407366795727,theta
"('F8', 'T3')",0.014476552306370013,0.20553679685574142,0.20553679685574142,0.10438852957364318,0.28583827622374325,beta2
"('T6', 'C4')",0.012322422726226233,0.20548722945788125,0.20548722945788125,0.1378549452158777,0.29587586955303025,delta
"('T3', 'C4')",0.021896596028295835,-0.2052071940497123,0.2052071940497123,-0.3190192514967805,-0.0971784095421582,alpha1
"('Fp1', 'T5')",0.005948527159484393,-0.20505117094659714,0.20505117094659714,-0.2562066188601036,-0.08040942935970022,delta
"('T4', 'Cz')",0.020909299402939608,-0.20468296480433296,0.20468296480433296,-0.2968005192293983,-0.11789074192455333,gamma
"('O2', 'P4')",0.02648830480187612,-0.20362494413217389,0.20362494413217389,-0.3970366989871482,-0.07556335255408575,theta
"('T6', 'C3')",0.03163967321438651,0.20341774664654003,0.20341774664654003,0.054889783864500316,0.3178062701388193,beta2
"('T5', 'Cz')",0.00861051359444849,-0.20275915816637488,0.20275915816637488,-0.27306454406252273,-0.12170767841484333,gamma
"('F3', 'T3')",0.009572813378063217,-0.20272936242876374,0.20272936242876374,-0.34805015171226167,-0.08820362924724212,gamma
"('C3', 'Cz')",0.02078210135671869,-0.20259639808483518,0.20259639808483518,-0.4130065632817058,-0.09704947505387458,beta2
"('F3', 'T4')",0.030765402481220956,-0.20191331642611382,0.20191331642611382,-0.3226380223888985,0.0018868498883056785,beta1
"('Fp2', 'F7')",0.03378322387057371,0.2017781638225599,0.2017781638225599,0.07223360826013614,0.31026454928200853,delta
"('F7', 'P3')",0.013291984227960922,-0.20148954046986237,0.20148954046986237,-0.26178196162685524,-0.11665350722746573,alpha2
"('T4', 'C3')",0.01575513951885913,-0.20031876931271314,0.20031876931271314,-0.2462811662196313,-0.11453710467505189,alpha1
"('Fz', 'T3')",0.008501334309614045,-0.20020122782156652,0.20020122782156652,-0.3298521705362022,-0.10746468175924598,alpha1
"('Fp1', 'T4')",0.011554117522030824,0.2001466654620702,0.2001466654620702,0.09563687121528283,0.2966625570289636,gamma
"('T6', 'O2')",0.026256201655239966,-0.19968080161850693,0.19968080161850693,-0.3184198953218271,-0.1024793658572128,theta
"('F7', 'T4')",0.042051034437045276,0.19967905494959085,0.19967905494959085,0.12386839670621237,0.28953054516182053,gamma
"('T3', 'Pz')",0.010616549473760013,-0.1996504759121601,0.1996504759121601,-0.3460845317439242,-0.06928750637885189,beta2
"('O1', 'Pz')",0.0311741065621472,0.19953680151835598,0.19953680151835598,0.08230103001583,0.3419952594637848,beta2
"('Fp2', 'P3')",0.01498396849681764,0.19947824900786418,0.19947824900786418,0.11175419861576599,0.34616253657782103,gamma
"('F7', 'Cz')",0.023144228875690665,-0.19916557627134207,0.19916557627134207,-0.307936633521991,-0.14690171997748097,theta
"('Fp2', 'T5')",0.01698092288873501,-0.19835875774069883,0.19835875774069883,-0.2950763205247683,-0.09532757455835149,alpha1
"('O2', 'C4')",0.033530039028222346,0.19810050744249502,0.19810050744249502,0.13594974320412076,0.3692152123617148,beta1
"('F3', 'C4')",0.013191363589733808,-0.1980692859202012,0.1980692859202012,-0.24837412098201708,-0.13950281137427395,beta2
"('Fz', 'T4')",0.02388087334455812,-0.19781687406412046,0.19781687406412046,-0.2768691394853178,-0.07145788981472156,theta
"('O2', 'C3')",0.012017847768110941,0.1978146893183138,0.1978146893183138,0.11554972233427535,0.29887924160084356,delta
"('T3', 'P3')",0.024024050057261142,-0.1978024466997817,0.1978024466997817,-0.36178611291238183,-0.10250023559080156,theta
"('T6', 'C3')",0.02266990897942819,0.19750453315415412,0.19750453315415412,0.013205960584921059,0.2941642701097324,alpha1
"('Fp2', 'C3')",0.01575513951885913,-0.1971334314784453,0.1971334314784453,-0.28134713212530094,-0.12675911970715825,beta2
"('T4', 'O2')",0.020675993386404367,-0.1967474055687209,0.1967474055687209,-0.2792573335533225,-0.061817790686466256,theta
"('T4', 'Pz')",0.03378322387057371,-0.19626160571188217,0.19626160571188217,-0.3338776255460196,-0.0988111273336363,beta1
"('Fz', 'Cz')",0.010636572927644194,-0.19554922150721749,0.19554922150721749,-0.32257070526781806,-0.08226960481412855,beta2
"('Fp2', 'T4')",0.02078210135671869,-0.19526225565186736,0.19526225565186736,-0.3504444088799035,-0.07837955566511087,beta2
"('T3', 'Pz')",0.011071366776409379,-0.19472781952273005,0.19472781952273005,-0.27349153674471777,-0.10746521899236552,beta1
"('T3', 'Cz')",0.018374152764634683,-0.19457341673272877,0.19457341673272877,-0.4111940115780085,-0.08067695410814661,theta
"('Fp1', 'T5')",0.016083390573275166,0.19442620977576003,0.19442620977576003,0.05285385776231845,0.26389180775792737,beta1
"('F3', 'T6')",0.011554117522030824,-0.19404185230782575,0.19404185230782575,-0.25720324523807747,-0.1218058954192067,beta1
"('C3', 'P4')",0.02206818147269583,0.19362138662890765,0.19362138662890765,0.06477402103317373,0.311842139315384,beta2
"('F3', 'P4')",0.046733759447138305,-0.19297050487855177,0.19297050487855177,-0.3168771566758811,-0.09158733009741823,alpha2
"('F8', 'Pz')",0.008725700763831324,-0.19235788629276518,0.19235788629276518,-0.35992485244458455,-0.08670005047089427,alpha1
"('T6', 'P3')",0.01431991105991697,0.19235100418103848,0.19235100418103848,0.08157028294959973,0.31164005624365126,beta2
"('F3', 'C3')",0.02078210135671869,-0.1915641243077792,0.1915641243077792,-0.29006400153656037,-0.07306796696882932,gamma
"('F7', 'P3')",0.01924827527473788,-0.1915468059553505,0.1915468059553505,-0.3116303629003231,-0.08968036222977752,alpha1
"('T4', 'P4')",0.023017851999163307,-0.19146458262071225,0.19146458262071225,-0.2629352256543577,-0.08845887137099029,alpha1
"('F3', 'F8')",0.013448830065760033,0.19119751054909245,0.19119751054909245,0.10315134345427114,0.291264086778424,delta
"('O2', 'Cz')",0.019046409203354504,0.190903499256107,0.190903499256107,0.08227141900186923,0.27763085124735803,alpha2
"('Fz', 'T4')",0.0059728492701655546,-0.19024525931977504,0.19024525931977504,-0.29826331402009754,-0.09919512389174448,alpha1
"('F4', 'C4')",0.017376424668703854,-0.18937213132436595,0.18937213132436595,-0.3755808949827108,-0.08276854291226488,gamma
"('T4', 'Pz')",0.028029439007286303,-0.1890159875308102,0.1890159875308102,-0.26669650864308564,-0.10239664791255666,theta
"('T3', 'O1')",0.010851191470009815,-0.18812633092109127,0.18812633092109127,-0.2828339494124753,-0.11540298462910581,gamma
"('O2', 'C3')",0.013191363589733808,0.18734217705285827,0.18734217705285827,0.06472978767541553,0.2760835070935245,theta
"('Fp2', 'T3')",0.02903388602315891,-0.18726356685236026,0.18726356685236026,-0.2564740555186942,-0.0677210606085401,theta
"('F7', 'F8')",0.010070372619587048,0.18720724443448641,0.18720724443448641,0.11647754457692118,0.22921569249220936,delta
"('F8', 'T5')",0.02656045384040996,0.186957053931051,0.186957053931051,0.10775417797112857,0.2803984907483587,gamma
"('F7', 'O2')",0.04592367477898145,0.1863972198341389,0.1863972198341389,0.11747130542090133,0.31955381336856875,gamma
"('C3', 'P4')",0.027131903418407936,0.18627884683401516,0.18627884683401516,0.03733303658876681,0.29373882100575577,alpha1
"('Fp1', 'Pz')",0.013934072854153995,-0.18579854226226186,0.18579854226226186,-0.2531628967418851,-0.11644999531776451,theta
"('F4', 'T6')",0.0043168651642029035,-0.185315442904021,0.185315442904021,-0.3599650810521604,-0.016605711823567605,gamma
"('F4', 'C4')",0.04802051996409312,-0.1851896589977485,0.1851896589977485,-0.31373113144959064,-0.01407609825401521,delta
"('C3', 'P4')",0.040997723089345704,-0.18513890220204093,0.18513890220204093,-0.3165858340162777,-0.1202488375972123,alpha2
"('F7', 'O1')",0.03896164831536536,0.18490706373238494,0.18490706373238494,0.0755241722774369,0.26601066545790936,gamma
"('C3', 'Pz')",0.04423475433350802,-0.1847006677542151,0.1847006677542151,-0.23789721177417325,-0.12946545093700867,gamma
"('Fz', 'O1')",0.02052387328034003,0.18356100167025668,0.18356100167025668,0.0517806970931772,0.3119265272792512,beta2
"('F7', 'F8')",0.015582754553199863,0.18349335323790356,0.18349335323790356,0.08488602948743235,0.3070006689195903,gamma
"('F4', 'T3')",0.02498349080573445,-0.18268355586172993,0.18268355586172993,-0.2615458477356945,-0.04428773419240452,theta
"('Cz', 'P3')",0.02948185791629054,0.18265994019390386,0.18265994019390386,0.1049115284041617,0.29964830288846234,delta
"('T3', 'O1')",0.024593929826560005,-0.18196611572163607,0.18196611572163607,-0.3394608569331979,-0.05203376638234661,beta2
"('O2', 'C4')",0.025795244880652334,0.18156866589441828,0.18156866589441828,0.07589595893481622,0.3083249112476576,delta
"('F8', 'Pz')",0.046351605677076246,-0.18154115074403218,0.18154115074403218,-0.3246339878349079,-0.08304677512263522,theta
"('F4', 'F8')",0.013788753105462093,-0.18038393106705222,0.18038393106705222,-0.25982833196081573,-0.05160171401212276,theta
"('F7', 'T6')",0.042135833382129874,0.17955716408116196,0.17955716408116196,0.10512488721365157,0.25851021969693094,gamma
"('F7', 'P3')",0.018933675582908097,-0.1795144861523248,0.1795144861523248,-0.3274544534281446,-0.09796376550915281,delta
"('Fp1', 'T4')",0.02911216639863511,-0.17948731822499805,0.17948731822499805,-0.2917673564848465,-0.05568503328161159,alpha2
"('T5', 'C4')",0.019739643510334526,0.17924151023722193,0.17924151023722193,0.0028543014606458965,0.33981312506518563,beta2
"('O1', 'Cz')",0.018787616790009308,0.17811032359782486,0.17811032359782486,0.04283775693872394,0.30695342656247976,alpha2
"('Fp2', 'Fz')",0.040754462979444524,-0.17789114588818805,0.17789114588818805,-0.28623982879149484,-0.07854761636364962,gamma
"('T3', 'P3')",0.026667685008642368,-0.1768805419068798,0.1768805419068798,-0.3024445143207661,-0.04400180007114013,gamma
"('T3', 'T5')",0.048758254304809234,-0.17687828969805303,0.17687828969805303,-0.3307571081407536,-0.04910228883842372,theta
"('Fp2', 'T5')",0.033530039028222346,0.17680929996814337,0.17680929996814337,0.09100658129249363,0.2758954119818144,beta2
"('F7', 'P4')",0.025958220603433283,0.17397015447698178,0.17397015447698178,0.10537008578919194,0.26416691709901674,beta2
"('F4', 'C3')",0.03812578052551926,-0.17368614018270007,0.17368614018270007,-0.3199707978617464,-0.09514583943589824,beta2
"('Fp1', 'T6')",0.02911216639863511,-0.17285067174110563,0.17285067174110563,-0.32401787050172975,-0.008460753433451512,beta1
"('Fz', 'O1')",0.022480356647421096,0.17276517382899906,0.17276517382899906,0.08086592489133132,0.2932857180037449,alpha1
"('Fz', 'F8')",0.01431991105991697,0.17201010902529507,0.17201010902529507,0.08362308820195143,0.2890417040896079,gamma
"('F7', 'F8')",0.026688418454162307,-0.1718648743920051,0.1718648743920051,-0.3512565352555364,-0.031719878292680775,alpha1
"('Fp1', 'F8')",0.02749872679226763,-0.17133822867134746,0.17133822867134746,-0.3233567332368434,-0.021458905905386533,beta1
"('F3', 'F4')",0.041306870520419564,-0.17028801599337337,0.17028801599337337,-0.25842239339501055,-0.0702947949073268,delta
"('O1', 'C3')",0.013962942825490786,0.16961675692815675,0.16961675692815675,-0.0022352660843858695,0.30505724023264247,alpha2
"('Cz', 'C4')",0.014453239467086224,-0.1695757629994311,0.1695757629994311,-0.2796826488204944,-0.08570676577219272,alpha1
"('Fp2', 'P3')",0.03896164831536536,-0.16744626022015946,0.16744626022015946,-0.26297231657505094,-0.09424684467627487,delta
"('F8', 'T3')",0.029593758009531807,0.16520309460661048,0.16520309460661048,0.03340380286343708,0.2690485746890685,gamma
"('F4', 'Cz')",0.018973002850437827,-0.16500795614663225,0.16500795614663225,-0.2652507962218286,-0.06858698570002364,theta
"('Fp2', 'O2')",0.04331888970386703,0.1644030996261529,0.1644030996261529,0.09450742772221611,0.26318719601126944,gamma
"('P3', 'Pz')",0.042299803367948516,-0.1633747757984536,0.1633747757984536,-0.21442545048191264,-0.09368452722063682,beta2
"('O2', 'Cz')",0.00741617666806021,0.1628123585407716,0.1628123585407716,0.03165309152609529,0.3300251909215592,theta
"('F7', 'F8')",0.029323446164881535,0.16203084001372314,0.16203084001372314,0.05601680992837509,0.2399197731319501,beta2
"('F8', 'Cz')",0.04021690870377027,-0.1604051743315862,0.1604051743315862,-0.2594387306517283,-0.01943533491449141,beta2
"('O1', 'O2')",0.043040933348110724,-0.160199016326879,0.160199016326879,-0.25942202131895337,-0.05850458351221194,alpha2
"('T3', 'T4')",0.04381889535167043,-0.15978728642542284,0.15978728642542284,-0.2186912590403451,-0.06370070941437798,alpha2
"('Fp2', 'P4')",0.037272653857675614,-0.15929933845713812,0.15929933845713812,-0.2004123564371739,-0.09236858110352968,beta1
"('F7', 'Pz')",0.01920800863577801,0.15750904633585963,0.15750904633585963,0.031992685348982766,0.2873156765019764,gamma
"('T3', 'C3')",0.04493384323365329,-0.1571452922619078,0.1571452922619078,-0.286785788492909,-0.04874118016137848,gamma
"('Pz', 'P4')",0.04250119862845891,0.150629310279794,0.150629310279794,0.07109399189008436,0.20930368559615636,alpha1
"('F4', 'C4')",0.02442906975644655,-0.14761780885889206,0.14761780885889206,-0.2611945502622713,0.006714682095013415,theta
"('T5', 'C4')",0.046351605677076246,-0.14347085944244334,0.14347085944244334,-0.2784835095704285,0.0006361962046030865,alpha2
"('Cz', 'P3')",0.04737835208564573,0.13963939879966972,0.13963939879966972,0.019397507445036214,0.21464595261865124,theta
"('Fz', 'O2')",0.02980358491465155,0.13408017023017196,0.13408017023017196,0.05472722754917901,0.2268149273302647,alpha1
"('Fz', 'T4')",0.03378322387057371,-0.13030681067970878,0.13030681067970878,-0.34170486997476446,-0.0055163881455302976,gamma
"('F7', 'T5')",0.043741936448975616,0.12531934098425185,0.12531934098425185,0.06147211345235648,0.19507306958228596,gamma
"('F7', 'C4')",0.04757652431687381,-0.12442145801029489,0.12442145801029489,-0.2839052069922256,-0.029465215164141148,theta
"('Fz', 'Pz')",0.04022262924141468,-0.114324731527396,0.114324731527396,-0.1987179352133359,-0.001915672002638522,delta
