,p_vals_full,mean_eff_size,abs_eff_size,p_vals_sz_20,eff_size_sz_20,freq_repr_sz_20,p_vals_sz_25,eff_size_sz_25,freq_repr_sz_25,p_vals_sz_30,eff_size_sz_30,freq_repr_sz_30,p_vals_sz_40,eff_size_sz_40,freq_repr_sz_40,p_vals_sz_50,eff_size_sz_50,freq_repr_sz_50,p_vals_sz_70,eff_size_sz_70,freq_repr_sz_70,band
"('Fp1', 'C3')",2.0286111268062455e-08,-0.45764061653951726,0.45764061653951726,0.2896526657623138,-0.5347435813857299,0.062,0.22314692052769663,-0.5027571312263444,0.17,0.15131247316733282,-0.5043361688481477,0.326,0.06959608243896957,-0.5026231383163542,0.616,0.03274788452175052,-0.49293569510950763,0.816,0.005080112840830432,-0.5065137921516378,0.984,delta
"('F4', 'T4')",6.657657723015296e-08,-0.4566420339637209,0.4566420339637209,0.3365768304028043,-0.5234525879773614,0.112,0.24149982543969345,-0.5055504133728465,0.204,0.17664541467976796,-0.5076716084422594,0.336,0.08802013884634102,-0.4876512381624782,0.56,0.05355787705492701,-0.47122065568179833,0.736,0.012175824207513215,-0.4773263353638128,0.938,beta1
"('F7', 'T3')",3.455481128277461e-08,-0.45633103066482983,0.45633103066482983,0.3146062969151099,-0.5536874167489294,0.134,0.2229150349403241,-0.5388356784272634,0.232,0.1648953323380759,-0.5285296304852679,0.37,0.08181698840047598,-0.5121077229156239,0.58,0.040428633861370585,-0.5077521065861904,0.79,0.00803196192791108,-0.49615860364971204,0.968,beta1
"('Fp1', 'Cz')",1.088677321110768e-07,-0.4540264089537538,0.4540264089537538,0.31400585071812853,-0.5249228518727361,0.086,0.25172666384723147,-0.48680352301851443,0.186,0.18150509102206955,-0.47881476031581194,0.268,0.08356921392826466,-0.48078787855728433,0.516,0.04796488535810088,-0.46676510394280707,0.728,0.008802535874030213,-0.475995820469938,0.966,alpha1
"('F4', 'T5')",9.490632385537659e-08,-0.45319179855676006,0.45319179855676006,0.33233598551285837,-0.49740715400221863,0.076,0.22829844394554824,-0.4994643398151623,0.158,0.16413784422069821,-0.5019220695511964,0.306,0.10060100372057545,-0.470602444481685,0.484,0.04678190064009025,-0.4644212078484,0.718,0.011331398169912427,-0.46064869381775353,0.944,alpha2
"('F7', 'F3')",5.28764045114674e-07,-0.452536372395813,0.452536372395813,0.32619060957363355,-0.48953592784544764,0.024,0.22949344218100162,-0.4841704370060997,0.11,0.1870083306567679,-0.45974702284361685,0.19,0.09166395477256048,-0.45703703633650633,0.48,0.04389119619317925,-0.45129606801890254,0.734,0.008898406508772796,-0.44939352334918237,0.976,theta
"('Fp1', 'T3')",5.319941461436203e-09,-0.4516846939364547,0.4516846939364547,0.28327822799004315,-0.5611262013883326,0.12,0.2001348768146987,-0.5439875809940271,0.23,0.1465461988673401,-0.532226696225422,0.392,0.06903880345622508,-0.520252319784574,0.626,0.027270476534619146,-0.5235351483187624,0.856,0.005734504275414762,-0.5034091218419355,0.984,alpha2
"('F7', 'C3')",4.3653715176724864e-07,-0.4502219072368889,0.4502219072368889,0.35708600587655065,-0.46719388000704765,0.05,0.24398802051750493,-0.4845336948456028,0.138,0.2095504534024223,-0.44601380293297693,0.244,0.11354246989798418,-0.4414825581523779,0.444,0.04852242936288619,-0.4577753854394419,0.69,0.011721267256249918,-0.4464042380795397,0.952,beta1
"('F7', 'Cz')",1.3160373741974902e-07,-0.4499226590697008,0.4499226590697008,0.3236247522985905,-0.508405704575261,0.084,0.24219417512157218,-0.4896718543512023,0.184,0.19722314729387513,-0.4715084233199094,0.292,0.09702272112116563,-0.4677870332679219,0.518,0.0453242956853919,-0.4769271685370918,0.724,0.011820512949670823,-0.4653795511490278,0.938,alpha1
"('Fp1', 'T3')",1.2492334319090826e-06,-0.44909622437294566,0.44909622437294566,0.37820164837938597,-0.4666863392657762,0.062,0.31347595041645265,-0.4332648959037128,0.114,0.24152482597800942,-0.4301767005403979,0.218,0.1373649766003536,-0.42051323082070147,0.414,0.07386026973552207,-0.43242554576030684,0.63,0.01990051676034375,-0.42251214900121653,0.898,alpha1
"('T6', 'C4')",1.8124881451442087e-07,0.44609412111896296,0.44609412111896296,0.3311354137864033,0.5112327688075001,0.056,0.24214667060910045,0.4958890466846577,0.154,0.19360673702047404,0.47882953851646126,0.266,0.09724869066276473,0.46533503311538527,0.516,0.04402277567225963,0.4704293435699657,0.748,0.012460764536270161,0.4575872060932018,0.944,alpha1
"('Fp2', 'C3')",7.943843398510176e-07,-0.4457787634861853,0.4457787634861853,0.3558374722942483,-0.4618553294621203,0.046,0.28479155164975933,-0.44240132308650665,0.14,0.21021255518649998,-0.43987282316002524,0.218,0.11320879206358352,-0.44097507543377534,0.446,0.06934731237060772,-0.4283104234854135,0.614,0.016134496920097056,-0.4368575882238328,0.912,delta
"('F4', 'T3')",1.963442791822042e-07,-0.4437050690356821,0.4437050690356821,0.3416548582259994,-0.5021974785143085,0.104,0.2551134268944635,-0.4936788790067303,0.188,0.20280590630755327,-0.4675451598186696,0.282,0.11206095180743923,-0.46404482619237447,0.514,0.05612177581267172,-0.4557370095644332,0.698,0.014196031191059853,-0.4532634348988438,0.924,alpha2
"('F3', 'Fz')",1.0345424943436061e-06,-0.44338358542219136,0.44338358542219136,0.3661523606719935,-0.44870573172192935,0.046,0.262114902410993,-0.451155830195547,0.116,0.2195167297839789,-0.4337209716827932,0.204,0.11467983033747663,-0.43056897308441117,0.448,0.060658590773929516,-0.43322319480012167,0.644,0.015996868107195732,-0.4299391485284629,0.922,beta2
"('Fp1', 'C3')",1.787204294042666e-07,-0.4418241041516581,0.4418241041516581,0.3283311787891837,-0.4850317189636831,0.04,0.2416024159620259,-0.4676398047187097,0.12,0.1756738987897782,-0.4640448415694325,0.242,0.08585509964079849,-0.45861106634328097,0.49,0.0442628227348795,-0.4557158649783948,0.74,0.008150717093775694,-0.4565353973930916,0.972,theta
"('T4', 'Cz')",1.963442791822042e-07,-0.44079737214377807,0.44079737214377807,0.33546698324447494,-0.5000522223509791,0.078,0.2609542836459188,-0.4852069459307376,0.184,0.18979669079649933,-0.4787318492623467,0.252,0.10633829279188511,-0.4624396124695361,0.52,0.0533903436482822,-0.4608744415534991,0.704,0.014963190215510585,-0.45450478897192764,0.916,alpha2
"('Fp2', 'T5')",3.0433586475213256e-07,-0.44066341499771006,0.44066341499771006,0.3410688633071457,-0.5210992296135375,0.08,0.2558921637173305,-0.48325442626733967,0.166,0.19525486031568953,-0.4946380385938632,0.31,0.12143763796515732,-0.45100205762066553,0.42,0.06560752620294541,-0.4574634042107445,0.67,0.015929848320513657,-0.451221030295006,0.916,alpha2
"('T6', 'O2')",1.216481354538257e-07,-0.4406454237529073,0.4406454237529073,0.3114436932572106,-0.5234685908515097,0.064,0.21486735869147808,-0.5169250010537834,0.176,0.16155722888698473,-0.5024233385342969,0.316,0.08690092503118634,-0.4819088100749514,0.56,0.04217227112627203,-0.4767149365215117,0.736,0.008431947855788541,-0.4651304503929143,0.964,beta2
"('F4', 'F8')",8.984939167587303e-07,-0.43805476454937786,0.43805476454937786,0.3582412299753636,-0.45797924197456014,0.052,0.27275208505894805,-0.441455327733747,0.11,0.212328464582551,-0.43284701662505465,0.194,0.11241211705855667,-0.4349336140825012,0.434,0.05785423289189085,-0.42882629627952923,0.668,0.0177503778559483,-0.4252419763992469,0.912,gamma
"('F3', 'F8')",1.3103838186917186e-06,-0.43740586728876485,0.43740586728876485,0.3762574540226573,-0.45591137599680215,0.046,0.29380215498374024,-0.44577381506514924,0.12,0.23913834989418267,-0.4429201744750919,0.236,0.13611554503320417,-0.43414940312499667,0.426,0.07724031778799427,-0.4321516291024869,0.604,0.02012611417902941,-0.43068764406438226,0.89,alpha1
"('F3', 'C3')",1.712744036613645e-07,-0.43417656309413266,0.43417656309413266,0.33675753640658174,-0.47020580742364665,0.052,0.22559037774014357,-0.48154720298522274,0.138,0.18258849860466767,-0.457046180469067,0.222,0.08468890899486392,-0.4669699562765956,0.528,0.04090651742569512,-0.46065426948244714,0.772,0.00988810235853945,-0.45756924597537435,0.968,beta2
"('Fp2', 'Cz')",1.2514719034733825e-07,-0.4339361858308656,0.4339361858308656,0.3226186589432322,-0.5195296281290566,0.096,0.249329482145628,-0.49369327970104776,0.21,0.1851427576217094,-0.4743029093457367,0.284,0.09741102434117128,-0.4716836361205726,0.518,0.05364046547672289,-0.46347560994484277,0.728,0.01210851220497107,-0.46690281518430776,0.95,alpha2
"('T4', 'C4')",7.51260015183756e-08,-0.4338618214773242,0.4338618214773242,0.3132715330012184,-0.5394138232380725,0.096,0.22754403073748258,-0.5189284857383161,0.216,0.18834231011249433,-0.48605690150956443,0.314,0.08738520626168227,-0.4921147113494342,0.56,0.04361473989015778,-0.48335203022978745,0.764,0.010195771378076682,-0.4745816885775893,0.956,beta1
"('F3', 'C3')",6.52364035270858e-07,-0.43379085498748016,0.43379085498748016,0.34786998089930127,-0.4662929449585409,0.052,0.24441100297018548,-0.46691138853826225,0.118,0.205904405090298,-0.4531895874699404,0.242,0.11334821325733324,-0.44331445989242274,0.442,0.052964007795294234,-0.44456076440493986,0.696,0.014184583480723392,-0.43341333303260465,0.954,alpha2
"('F4', 'C4')",1.712744036613645e-07,-0.4330886577219365,0.4330886577219365,0.311288291165479,-0.5414631024869498,0.094,0.2212291818962036,-0.5354929467475867,0.21,0.1824357112064372,-0.49694317755155826,0.308,0.08445508896870488,-0.5024328781552356,0.576,0.04494556623939566,-0.4802758899778693,0.748,0.009425882834648283,-0.4734300720719717,0.954,beta1
"('F4', 'C3')",4.802414773530155e-07,-0.43297386776774366,0.43297386776774366,0.3370076170872013,-0.4906356947733168,0.078,0.24885452550695952,-0.4867133391538544,0.166,0.21909950040665524,-0.44979210680243015,0.252,0.11006273288155155,-0.452878938967527,0.492,0.06491165622885685,-0.4346471934331341,0.672,0.015778826339290133,-0.4431967120619431,0.9,beta1
"('F7', 'T3')",6.51260066791117e-07,-0.4326374138255937,0.4326374138255937,0.3474483116470811,-0.49435979594310847,0.092,0.2663813610898086,-0.4810304179711842,0.17,0.2230393944862611,-0.45895840613958727,0.24,0.11425260520409952,-0.4693965352183811,0.498,0.0686836512273768,-0.4451418887731659,0.642,0.0191783617946877,-0.43747060759037987,0.9,beta2
"('F3', 'C3')",7.291546332748359e-07,-0.4325078835644338,0.4325078835644338,0.34679748954217254,-0.4667014002912267,0.03,0.25602750023821086,-0.45185012679798425,0.08,0.1830550504143345,-0.45084114001102976,0.176,0.09440226324418675,-0.44998509434772865,0.474,0.046554222642981306,-0.44514064158463734,0.714,0.011166585022721527,-0.43597036140107936,0.964,delta
"('Fp2', 'F3')",2.2234277541763517e-06,-0.432349431709807,0.432349431709807,0.3618023063410944,-0.4725118284936523,0.05,0.2821816508359774,-0.4468433285183306,0.086,0.22833326122126163,-0.43607841163060557,0.188,0.13979212734082236,-0.4259662912752341,0.39,0.07957955493117513,-0.42127704207411043,0.586,0.02164659012719499,-0.4267540359503886,0.872,theta
"('Fz', 'F8')",1.5940296523706384e-06,-0.43208345828661765,0.43208345828661765,0.3756083160223104,-0.46351795291314996,0.072,0.2682365254161342,-0.4725251234557044,0.174,0.25007810684118326,-0.43248554518158366,0.234,0.13550444409660917,-0.4359517923636811,0.434,0.07395723639273229,-0.42894406213076547,0.616,0.021534386651003268,-0.4238742112955741,0.888,beta1
"('F8', 'C3')",9.16736511944212e-07,0.4304364371657325,0.4304364371657325,0.36643246128770124,0.46300783910869325,0.04,0.29777684941539356,0.44123624336352896,0.106,0.2205810449910486,0.4407763291172315,0.208,0.12972967918098305,0.4295347803881104,0.408,0.06534214205969865,0.431913282324845,0.646,0.019671138731189513,0.4304507550715421,0.892,gamma
"('F7', 'Fz')",3.951255403050604e-07,-0.4299742435304042,0.4299742435304042,0.3449309637232264,-0.47726387825872857,0.062,0.2536045944274378,-0.4630138317393644,0.132,0.21367962872641288,-0.43886816060434525,0.194,0.11500720876282176,-0.4453442557940117,0.464,0.0493896882667901,-0.4499243149153005,0.718,0.010820988487010137,-0.451537267860221,0.948,beta1
"('P3', 'Pz')",3.822792995750569e-07,-0.4297864047983417,0.4297864047983417,0.35582977722090336,-0.5018082727071529,0.068,0.25980819359719354,-0.5026795925878329,0.194,0.17509751447152014,-0.5102737864238293,0.328,0.11481630068029014,-0.47486111896244654,0.506,0.06183634895057657,-0.46880047654477375,0.67,0.015415133481041426,-0.46103422744370737,0.922,alpha2
"('Fz', 'F8')",9.39960063609178e-07,-0.42939027522009976,0.42939027522009976,0.3723361134113675,-0.49443738907031143,0.088,0.26686526911510106,-0.5145582763666791,0.224,0.2234377039257586,-0.4810068595218154,0.326,0.1349459681185512,-0.4736801528354602,0.472,0.07583378133365727,-0.44899372109916375,0.594,0.020654324337566483,-0.4499190676390331,0.894,alpha1
"('F7', 'F4')",6.004263768790081e-07,-0.428367877832727,0.428367877832727,0.3549386014430589,-0.4963304769365865,0.074,0.2778711924706429,-0.47421794974937465,0.144,0.22875405732362114,-0.45901592310463835,0.266,0.13534820482641838,-0.4397359214174307,0.426,0.06669050636692357,-0.4552048061299076,0.652,0.02075460971668908,-0.44607193174148274,0.902,alpha1
"('F3', 'Cz')",2.3573297360343156e-06,-0.42812638484409354,0.42812638484409354,0.3752235677641957,-0.4529770349261892,0.036,0.27733789970021866,-0.4491277769262537,0.116,0.244170418590093,-0.4219059561349223,0.184,0.11827005588869512,-0.43436047065150957,0.402,0.0758261267153516,-0.41177131448052945,0.582,0.024107500726185668,-0.4120838047420794,0.872,beta2
"('Fp2', 'C4')",2.019583977961134e-05,-0.4278183286951177,0.4278183286951177,0.4161003712675209,-0.4096410438527687,0.042,0.3570960575377539,-0.3919502102159741,0.11,0.27737215155190015,-0.39392011077068434,0.154,0.18340270904709086,-0.3830849569380135,0.3,0.12563592215203068,-0.36572955613961283,0.446,0.04001287793374085,-0.38167960154255787,0.766,alpha1
"('F4', 'Cz')",1.6014235851896183e-08,-0.42749077277222663,0.42749077277222663,0.29282647512554155,-0.5675318421470864,0.106,0.19055812069748668,-0.5763540258666039,0.278,0.1638987333646046,-0.5202302238579575,0.34,0.06930650896035018,-0.5277741865739753,0.638,0.03416176096209708,-0.5047490213793303,0.772,0.006287751384157777,-0.5083422042192163,0.972,beta1
"('F4', 'F8')",1.9676358734889786e-07,-0.42722079246329886,0.42722079246329886,0.3435741804250514,-0.5449489834953656,0.124,0.23947101269381546,-0.5480973914519395,0.272,0.20585201526093821,-0.5232810182443443,0.38,0.11268672937684494,-0.5052559828262941,0.534,0.0620493516984976,-0.48883644433246515,0.688,0.014839718591074568,-0.4817345867154092,0.924,alpha1
"('T3', 'P3')",1.782445380855019e-05,-0.4245207894600023,0.4245207894600023,0.4211914479476091,-0.40723867772325617,0.036,0.3550145360086344,-0.39315725715807887,0.096,0.2909011028680986,-0.37945341642988545,0.138,0.18386884745366985,-0.37563724931781417,0.284,0.11194849915271296,-0.3809682972341636,0.476,0.04467523814203363,-0.3711400425363644,0.752,beta1
"('F3', 'F4')",2.3281827719362447e-07,-0.42444453599349996,0.42444453599349996,0.33197228742327284,-0.5089828027805895,0.072,0.23165362193221553,-0.5080733522160878,0.186,0.2011485747975864,-0.4629509588906272,0.24,0.09949744598546015,-0.4748405309524884,0.514,0.05087848070096861,-0.4619763525240804,0.726,0.011580467627390085,-0.46353359225887963,0.95,beta1
"('Fp2', 'C4')",1.6746247115947116e-05,-0.42402127601946027,0.42402127601946027,0.4128834961398252,-0.40333930158221765,0.04,0.3488810556219039,-0.3865827732641591,0.094,0.2789383916849,-0.3822743692708118,0.14,0.18090297114713907,-0.3806257070942458,0.308,0.12517515106132177,-0.3677455307037352,0.432,0.03608458544678089,-0.38224818286408335,0.796,delta
"('Fz', 'T4')",4.2140612533792055e-07,-0.4233603473566202,0.4233603473566202,0.3389801269164233,-0.5019921378596001,0.082,0.2849435702695625,-0.452725847217356,0.144,0.2078206736049678,-0.4615038630751026,0.252,0.11977000886616933,-0.4462494781339224,0.474,0.06154809328559746,-0.44150976469945413,0.646,0.01565489943611549,-0.4431640150540486,0.918,alpha2
"('F7', 'T3')",2.2586937677865197e-06,-0.4195326394279418,0.4195326394279418,0.38511565556557037,-0.45224552759901715,0.062,0.3083822690944899,-0.4287217615746341,0.12,0.24813380124148285,-0.4306225868737489,0.22,0.1431254577522754,-0.42899691423958564,0.438,0.07750380550650356,-0.42362268467699155,0.592,0.023496172046178113,-0.415519573705952,0.85,alpha2
"('O2', 'C3')",6.86128706811385e-07,0.41893044364448667,0.41893044364448667,0.3701806824493705,0.4956748596683857,0.076,0.270010863679901,0.4776720513236871,0.152,0.20800298528770633,0.46905612511396166,0.24,0.10694140722840892,0.4594987479782137,0.462,0.07524782322152675,0.44419676993935137,0.632,0.019830600519926602,0.4262343978105456,0.91,beta2
"('O2', 'Cz')",1.5462863788004093e-07,0.4177209259978695,0.4177209259978695,0.3388108094714966,0.516575628680856,0.094,0.2447287646694999,0.5109133116017467,0.186,0.16823084754059034,0.5237518621536323,0.354,0.10503003562224751,0.4790644156473788,0.522,0.05231681305072299,0.48666517197800985,0.732,0.01389980596553147,0.4621166057322421,0.926,alpha1
"('T3', 'C4')",1.7821357413502654e-05,-0.4176352933194568,0.4176352933194568,0.4193635068285756,-0.43405383217642435,0.064,0.3463698682979909,-0.4047789576738214,0.094,0.2691368606246998,-0.4101304648943135,0.16,0.18410542786670073,-0.38710291641165895,0.304,0.11819477520699621,-0.3822596790323845,0.482,0.04640235819694413,-0.37047158550192466,0.744,alpha2
"('F4', 'Pz')",3.671441300695986e-06,-0.41674862466169305,0.41674862466169305,0.4006429659449362,-0.43480308315201266,0.054,0.3079488409532683,-0.4318168877833492,0.106,0.25017543139173326,-0.4178543711788968,0.196,0.14667803909013472,-0.4135563673769387,0.368,0.08917515680869263,-0.4096468958298677,0.562,0.03169480063362159,-0.40200081006155336,0.83,alpha2
"('O2', 'P3')",1.1252293969947984e-06,0.41491163290743394,0.41491163290743394,0.3831658878133466,0.4490021734473823,0.038,0.2918099778546967,0.43320688778816296,0.096,0.21954633138499166,0.43519125567915884,0.196,0.1255365189009651,0.43339407181735207,0.42,0.060017280387558665,0.43270511650903537,0.644,0.017334606808310997,0.425585925172913,0.902,delta
"('O1', 'Cz')",1.5940296523706384e-06,0.4137103074279631,0.4137103074279631,0.3928929147987446,0.4563817253511542,0.054,0.29540359095813706,0.44603073840383206,0.128,0.2068243140046349,0.4586548301969722,0.216,0.14472440361172434,0.4291251407344244,0.396,0.07655755052685273,0.4354227306917304,0.622,0.02128072802495589,0.4195717233246875,0.89,alpha1
"('Fp2', 'Cz')",3.973600871446386e-06,-0.4135553161327408,0.4135553161327408,0.38113934351848683,-0.4664304690910204,0.072,0.30827126903816954,-0.44353899430779736,0.17,0.2539902709336623,-0.43460211789243003,0.232,0.1506051588736127,-0.42531620951628113,0.396,0.09654839753508687,-0.4082293115244717,0.542,0.02919505700277423,-0.4220601049458498,0.832,alpha1
"('Fp1', 'T3')",1.0395664499619642e-06,-0.4128245292721654,0.4128245292721654,0.3707249166811221,-0.46641054942653454,0.074,0.2962725392898812,-0.4491832820641489,0.124,0.22620050565280891,-0.4518942580282947,0.24,0.14872247693303195,-0.4282095563933522,0.4,0.0756502857066898,-0.42917557482392793,0.606,0.019836299328128998,-0.43057595849392943,0.888,theta
"('Fp1', 'C3')",6.986787812607259e-07,-0.4117946800601774,0.4117946800601774,0.3489508414215381,-0.5011977670206313,0.072,0.2765421550805959,-0.4749724994200454,0.152,0.21623749644979784,-0.46801626343254177,0.28,0.12357049855516301,-0.450136879288359,0.44,0.06554388519367034,-0.4563463391534683,0.694,0.021836437906586893,-0.4344200234172101,0.87,alpha2
"('Fz', 'C3')",4.5859600235864465e-07,-0.41140771887354505,0.41140771887354505,0.3557965510517345,-0.47832326923617635,0.074,0.25721607584678763,-0.48186914619368576,0.172,0.2122392790603013,-0.4640452433031517,0.262,0.12161700955963274,-0.44531156601814326,0.472,0.0643463507719932,-0.4510880869987134,0.688,0.017504860706968408,-0.4370088579132979,0.906,alpha2
"('F7', 'C3')",6.473813277532983e-07,-0.4107700160571725,0.4107700160571725,0.3574432236463652,-0.46126423640219166,0.054,0.25625117789218826,-0.46331273935461226,0.12,0.21523924971729513,-0.43717897466376854,0.214,0.12150070327283909,-0.4339150609090768,0.438,0.05941246120226143,-0.4393378401527967,0.688,0.015286895792145693,-0.4302812404103053,0.93,alpha1
"('T5', 'O1')",2.0439745913237636e-06,-0.410639399354716,0.410639399354716,0.36692255948269026,-0.46021221934175627,0.034,0.28866817534982875,-0.44833601983835986,0.104,0.22608888604759608,-0.4310810935976482,0.18,0.11906724411846574,-0.42706187737866136,0.394,0.074749154804686,-0.42444170954059746,0.65,0.02072958011267602,-0.41091959730130556,0.896,gamma
"('Fp2', 'F7')",1.0727556673229348e-06,-0.4088229887246321,0.4088229887246321,0.3749830778318354,-0.448814647806963,0.05,0.2977305994814301,-0.42794205155715737,0.118,0.24342311097735841,-0.4247019205786738,0.21,0.13289012920068216,-0.418411291391614,0.376,0.06282455090031593,-0.4336907438046796,0.634,0.017553628714130784,-0.4319526936156164,0.916,alpha1
"('Fp2', 'F4')",1.4618742229424042e-06,-0.40624142100716154,0.40624142100716154,0.3488908305465639,-0.45920150631206397,0.032,0.28108018280752245,-0.43793078360132354,0.096,0.21332073358739126,-0.4408387719764442,0.188,0.12448387337090061,-0.43332901108208444,0.436,0.07700067031935069,-0.412716146121923,0.586,0.017800799207429,-0.4269237152883885,0.9,delta
"('Fp2', 'T4')",1.3788842211067706e-05,-0.4059656854218902,0.4059656854218902,0.4076666057817056,-0.4128705626097616,0.04,0.3506582958457541,-0.3872667976639667,0.082,0.2774702273915576,-0.38429645563829096,0.13,0.17426641198750065,-0.3844936631859119,0.312,0.11660507799318379,-0.37484494867041523,0.464,0.03697910936025542,-0.38020806963430487,0.78,delta
"('Fp2', 'C4')",1.3788842211067706e-05,-0.40463393897459615,0.40463393897459615,0.4106552726090383,-0.41067765775816867,0.038,0.3332559919781829,-0.40607951996414254,0.096,0.2746022226670344,-0.38783261978814726,0.126,0.17275882962387504,-0.3821106899531281,0.286,0.1180516798870856,-0.3681979411354017,0.442,0.03320593811496662,-0.3834888291615084,0.802,theta
"('O1', 'O2')",8.859394017526756e-07,0.4038153057700577,0.4038153057700577,0.35653301095142587,0.4861995445226868,0.058,0.28896732962529287,0.4566388008358229,0.128,0.22606895878285654,0.4380866663278961,0.202,0.11094225698357352,0.450526205757041,0.478,0.06813056198515954,0.43454582450828316,0.65,0.01782698658244436,0.42595010774134523,0.902,beta2
"('C3', 'Cz')",4.587334157879591e-06,-0.4029623987288803,0.4029623987288803,0.3453411194464559,-0.49386589933190217,0.048,0.2605350354006054,-0.48502252941736773,0.156,0.22496958545412085,-0.4507059371536432,0.202,0.13691255964056548,-0.4406737766851168,0.408,0.08167672255522018,-0.4242576128519456,0.606,0.02201111092473496,-0.42591436203529054,0.874,beta1
"('T3', 'P3')",6.126033682788459e-06,-0.4028527582502853,0.4028527582502853,0.39102778135861804,-0.4314979355534994,0.022,0.3217416280663146,-0.40067681816794903,0.088,0.2460108631091401,-0.4004849695209816,0.116,0.1463581075764623,-0.39820800223518177,0.336,0.0847409348260673,-0.40461781991894963,0.564,0.027988029141722513,-0.38846041359855993,0.826,alpha2
"('F7', 'Fz')",3.1978919032602202e-06,-0.4027721528194739,0.4027721528194739,0.3933367211975478,-0.43491591089527487,0.054,0.30652542224894935,-0.42784048954836273,0.102,0.25106069773521666,-0.4109310581665012,0.18,0.1529857482904133,-0.4033294379674968,0.356,0.08459341890636327,-0.40772549959519455,0.552,0.02553083327751774,-0.41110627618646284,0.85,theta
"('T6', 'P3')",3.283317325661386e-06,0.4015717619859891,0.4015717619859891,0.36978063745731854,0.49680245897133746,0.062,0.2951893555274725,0.4640472259164441,0.148,0.24658891575506092,0.4527322819520306,0.222,0.15412425736495494,0.42399977109740666,0.382,0.07908849789913365,0.436698122951777,0.614,0.029441277482434105,0.41848415276436124,0.828,alpha1
"('Fp2', 'F8')",1.2995277486927182e-07,-0.40106431522108943,0.40106431522108943,0.33569445532711756,-0.49318235933763127,0.07,0.23963255299818212,-0.4811194560663512,0.14,0.1870746760549149,-0.46498475509905635,0.246,0.09841953204820379,-0.4637675389334951,0.484,0.04461982213047009,-0.4660405498061035,0.744,0.008502987097045665,-0.46702458126739277,0.968,beta2
"('F7', 'T3')",7.676957399219181e-06,-0.40086187791354505,0.40086187791354505,0.4014968575092499,-0.4303099451188667,0.036,0.334597433435099,-0.4034133295960617,0.084,0.252048521986344,-0.4110921717306859,0.164,0.16288390232130945,-0.40156503129064985,0.356,0.09123343360429746,-0.3933462198163366,0.536,0.031168098475069697,-0.3904304083963189,0.822,delta
"('O2', 'C4')",4.3995432675675895e-06,0.39949022869997847,0.39949022869997847,0.3985983395167362,0.4296793002289661,0.04,0.31362552302807706,0.4145997800438961,0.07,0.23274274077761978,0.4243072555258549,0.178,0.15246460411114715,0.4036556523076748,0.318,0.0841772169600237,0.40370358708273846,0.572,0.02585493020866521,0.39694611637951016,0.85,alpha1
"('F7', 'O1')",1.1711668644507468e-08,-0.3980891307115261,0.3980891307115261,0.28522614525093387,-0.5544732872955236,0.112,0.2087082096624728,-0.5199327037694313,0.204,0.15577599190400573,-0.5158969820810232,0.344,0.08947802933831916,-0.49196296836572356,0.572,0.034204476159901416,-0.4968089817424642,0.78,0.006153488722338043,-0.4956471917391718,0.976,alpha2
"('Fz', 'F4')",8.407655229002204e-06,-0.3946479237176307,0.3946479237176307,0.41651928995250315,-0.4187012356484427,0.034,0.32430224043141376,-0.4256356292700786,0.12,0.2939479105745402,-0.38800805153117107,0.156,0.17357052516063187,-0.3928136706534822,0.316,0.1095713899923539,-0.39586723313388755,0.508,0.03560233289113091,-0.3841906038054588,0.806,theta
"('F4', 'T4')",1.3488309194081563e-06,-0.39452167015890566,0.39452167015890566,0.36395488575927193,-0.4797929781836515,0.082,0.2911457137959694,-0.4424357938295306,0.126,0.2344724867160036,-0.43282709457900825,0.226,0.12142366521777377,-0.4415291161953689,0.434,0.07524693708535309,-0.4263221322585578,0.608,0.0232155718906147,-0.42065231966031225,0.87,gamma
"('T4', 'C4')",4.978085860130025e-06,-0.3940329922503386,0.3940329922503386,0.39291516549445243,-0.42367011900909307,0.022,0.29237597662867004,-0.41958906915874045,0.054,0.2282984559661391,-0.4085243891773076,0.118,0.12287395624315317,-0.4102939054598034,0.344,0.07637109848429532,-0.39533347306354877,0.528,0.023161764097140283,-0.3942181282821651,0.88,theta
"('O1', 'O2')",1.5027570093244613e-06,0.3925624204270496,0.3925624204270496,0.3629096034933212,0.5105896569011549,0.09,0.3012255893325695,0.46896272534723826,0.146,0.24416429060007702,0.46050163617169304,0.26,0.13526568949797493,0.45995929015863046,0.436,0.07175347434647154,0.4544432123599563,0.616,0.02439537797633644,0.4361253830696215,0.852,theta
"('Fp1', 'C3')",4.882216804753492e-07,-0.39229860939883177,0.39229860939883177,0.36627406240739985,-0.4760694989364504,0.076,0.2730755967650744,-0.4665358436618072,0.158,0.2159837516522546,-0.44845685432566873,0.238,0.1121358012310746,-0.4569664477196355,0.446,0.05797780640349971,-0.4443194682150551,0.656,0.01714356976164803,-0.44507564703631197,0.912,beta2
"('F3', 'T3')",1.2411754936515526e-06,-0.3922820048778787,0.3922820048778787,0.3584042480253214,-0.510364781762039,0.106,0.2807031367501508,-0.49832929090093026,0.192,0.24016027107950166,-0.4587631496097047,0.246,0.13555015541274046,-0.4792629877826345,0.456,0.07616560064713541,-0.45016553414010224,0.624,0.025823993743100793,-0.42877845915208984,0.846,beta2
