,p_val,mean_eff_size,abs_eff_size,low_eff_size,upper_eff_size,band
"('T3', 'P3')",0.001292593107068365,-0.38621451868408313,0.38621451868408313,-0.5263016728915472,-0.27516101329555553,alpha2
"('F4', 'O2')",0.0005906286446527453,-0.38062517904897125,0.38062517904897125,-0.5183360819429934,-0.22912167254062332,alpha2
"('Fp1', 'F7')",0.004389652116360164,-0.37832204160734617,0.37832204160734617,-0.44779392257171635,-0.27122670308324653,theta
"('T6', 'O1')",0.002967380022858567,0.37790665153802594,0.37790665153802594,0.290723673270178,0.44155592072734673,alpha1
"('T6', 'O2')",0.0031576448663345044,-0.3775404815249507,0.3775404815249507,-0.4527689697974884,-0.1889982921304889,beta1
"('Fp2', 'F3')",0.0015723149911757305,-0.3764120049720314,0.3764120049720314,-0.4677879391633529,-0.27811047086477514,beta2
"('Fz', 'F4')",0.001858091805609487,-0.37601955498330186,0.37601955498330186,-0.4544225476570092,-0.2739993360870013,theta
"('Fz', 'C3')",0.001140475063657079,-0.37504444310220325,0.37504444310220325,-0.5027440373132268,-0.26868987043171866,beta1
"('C3', 'Cz')",0.0009358161682074364,-0.3732693156468558,0.3732693156468558,-0.4885350773133627,-0.2852768928315688,beta1
"('F3', 'C4')",0.015062619301227646,-0.3727340174206278,0.3727340174206278,-0.5288962834007692,-0.25121351858411184,beta1
"('F3', 'Pz')",0.021443962694537345,-0.3717028630056346,0.3717028630056346,-0.5067893451142333,-0.25558663187355635,beta1
"('F7', 'T3')",0.0016735767130297815,-0.3710336526881345,0.3710336526881345,-0.4926810139842121,-0.27046327284535154,delta
"('Fz', 'C4')",0.00096314005115612,-0.3707651211876194,0.3707651211876194,-0.4690019011880673,-0.26512303129646636,alpha2
"('Fp1', 'F4')",0.005587854465020256,-0.37039487638239094,0.37039487638239094,-0.43721955658258094,-0.28931208982446976,delta
"('Fp2', 'Cz')",0.0012359604010615825,-0.3703431393139145,0.3703431393139145,-0.5233110743042796,-0.2793513876368887,beta2
"('T3', 'O2')",0.0025276776900654994,-0.3697058600792558,0.3697058600792558,-0.5039183351063965,-0.21288598383467527,alpha2
"('O1', 'C4')",0.0007625131284114827,0.369540703152641,0.369540703152641,0.28097984536896853,0.5096157402134641,alpha1
"('F8', 'Pz')",0.00196886744985194,-0.3688421238182865,0.3688421238182865,-0.48698059252254317,-0.22054391290578534,alpha2
"('T3', 'C3')",0.0033481878833649084,-0.3669063765962914,0.3669063765962914,-0.41870982844349935,-0.24223676920065373,beta2
"('Fz', 'O1')",0.0068469957006774005,-0.36571421675875365,0.36571421675875365,-0.4462342606057599,-0.23217123378552773,alpha2
"('Fp2', 'C4')",0.003952114319363519,-0.36556734431464505,0.36556734431464505,-0.42565434715690215,-0.28157671652779653,delta
"('F4', 'C4')",0.0033237829047432993,-0.3649998219263339,0.3649998219263339,-0.46637528476624396,-0.22152876891235404,beta2
"('F7', 'F3')",0.0017813361150959537,-0.3645481876622469,0.3645481876622469,-0.4482128009074599,-0.282502768236828,gamma
"('Fp2', 'Fz')",0.0016279111028073296,-0.3624605071878032,0.3624605071878032,-0.6033392271617635,-0.18359362679066302,theta
"('F4', 'Pz')",0.0007306168188385011,-0.36223933194765373,0.36223933194765373,-0.4955359502972479,-0.20244257041245198,alpha2
"('T4', 'P4')",0.004873889230178974,-0.36217280653878275,0.36217280653878275,-0.5685198207898388,-0.24825015801203698,beta1
"('Fp2', 'Fz')",0.02119161631397069,-0.36195688456536573,0.36195688456536573,-0.45112998502443885,-0.2797933139286283,delta
"('Fp2', 'Cz')",0.0028428062685743757,-0.36102625254078136,0.36102625254078136,-0.501859255520579,-0.21613321672933056,delta
"('P3', 'Pz')",5.7341894936258535e-05,-0.3606572831527968,0.3606572831527968,-0.5098108207576724,-0.2127116250432052,alpha2
"('T4', 'T6')",0.020888113655471274,-0.3594232277036183,0.3594232277036183,-0.5013761216167342,-0.2286579205767892,gamma
"('T3', 'P3')",0.0042586759198124545,-0.3593044246851217,0.3593044246851217,-0.41169581483406575,-0.2656908517955814,beta1
"('T5', 'T6')",0.018740060166393544,-0.3579075944803165,0.3579075944803165,-0.571280519291493,-0.2217784141917998,alpha2
"('Fp2', 'F8')",0.012328746326891817,-0.35756778560512487,0.35756778560512487,-0.4870901846019812,-0.15856116037212192,alpha1
"('Fp1', 'Cz')",0.006693277604675487,-0.3575313257883354,0.3575313257883354,-0.4351776162916923,-0.2749894034391781,delta
"('F7', 'Cz')",0.003326884095503231,-0.3563311430126435,0.3563311430126435,-0.4723404632942764,-0.20411386474229867,beta1
"('T5', 'P3')",0.003282346203830542,-0.35541199458196043,0.35541199458196043,-0.4458414391726922,-0.2750459632259616,gamma
"('T4', 'Cz')",0.024347074675991207,-0.35337120448524434,0.35337120448524434,-0.5556942396965439,-0.23740147835841885,beta2
"('O1', 'Cz')",0.0002926248762021203,0.35167592664982916,0.35167592664982916,0.24611354601970592,0.4396447166952285,alpha1
"('T3', 'P3')",0.0014261566345569697,-0.3513167836108388,0.3513167836108388,-0.48775872636579365,-0.2581066786303797,beta2
"('Fp2', 'F8')",0.00045991480139531856,-0.3502674991731996,0.3502674991731996,-0.4939517352522013,-0.2889689905318692,beta1
"('F3', 'Fz')",0.0004224512732935068,-0.35012549847907637,0.35012549847907637,-0.47268276716736385,-0.20430477734690006,theta
"('F7', 'F3')",0.01708678099088429,-0.35006847167186145,0.35006847167186145,-0.4644668613219551,-0.28570413328860905,delta
"('F7', 'C4')",0.026635098855039903,0.349487023136995,0.349487023136995,0.2656222341016489,0.44884513539244836,gamma
"('T6', 'P4')",0.016094599719921544,-0.3470767873089524,0.3470767873089524,-0.4468149328149247,-0.2848159255035894,gamma
"('Fp1', 'C4')",0.004830336801443855,-0.3466238816640617,0.3466238816640617,-0.45660464381899757,-0.22387330764834013,alpha1
"('O1', 'O2')",0.02033023845660073,0.3453230482876447,0.3453230482876447,0.27499897713932353,0.49624766356395317,beta1
"('O2', 'Pz')",0.0420544852089905,0.3452727000992467,0.3452727000992467,0.2665634639825032,0.42612107081865136,beta2
"('Fp2', 'C3')",0.012164411412475132,-0.34249462041982703,0.34249462041982703,-0.4674697896403962,-0.2793019049827613,alpha2
"('F8', 'Cz')",0.016113071831616484,-0.3404345378822302,0.3404345378822302,-0.4442090201237875,-0.2258211274792884,beta1
"('O1', 'P3')",0.019532567293286784,-0.34031688582470104,0.34031688582470104,-0.43742057780654137,-0.26488619599694513,gamma
"('Fp1', 'Cz')",0.025984853038107353,-0.3400240823768789,0.3400240823768789,-0.430967202724963,-0.2514848972683741,theta
"('Fp2', 'T4')",0.020731644285815427,-0.3386484417733516,0.3386484417733516,-0.410847204888911,-0.2439409662382903,alpha1
"('T3', 'C4')",0.004223661707000129,-0.33744420424296656,0.33744420424296656,-0.5133276704654695,-0.2073576667922321,alpha2
"('F4', 'C4')",0.0180196919754797,-0.3364950018265541,0.3364950018265541,-0.419910792100103,-0.2557724732971543,alpha1
"('T3', 'C3')",0.01190454426886506,-0.3349680872508823,0.3349680872508823,-0.42720941158073844,-0.25339355267345554,beta1
"('C3', 'Pz')",0.0362218066556145,-0.33409196277924263,0.33409196277924263,-0.4253377364845793,-0.24866711688277376,beta1
"('Fp2', 'O1')",0.027263257385656714,0.33376083151092056,0.33376083151092056,0.16185603168560786,0.474165839159177,gamma
"('T6', 'Cz')",0.02460250886389972,0.3330636377501963,0.3330636377501963,0.2626978725287599,0.4092569246128646,alpha1
"('O1', 'C4')",0.03148026842687796,0.32981478611575965,0.32981478611575965,0.2442219494131845,0.40924161404469744,beta2
"('T4', 'O2')",0.04564710635247949,-0.32967031284158926,0.32967031284158926,-0.4543603996611091,-0.2254669560262095,gamma
"('Fz', 'C4')",0.0029087083005653173,-0.3288910685294545,0.3288910685294545,-0.40941339837271834,-0.20370836155931682,beta1
"('F3', 'T3')",0.017149095715492235,-0.3256047581638463,0.3256047581638463,-0.5004242108256796,-0.20045738854234307,delta
"('T4', 'O2')",0.017084859076113724,-0.3255379748937773,0.3255379748937773,-0.4344079220698721,-0.23613043437041553,beta2
"('F8', 'Cz')",0.00775160936635749,-0.3240948653409815,0.3240948653409815,-0.38115920944041104,-0.17177401505781387,alpha1
"('F8', 'C4')",0.04417649531124603,-0.3236244910880265,0.3236244910880265,-0.3899312374630921,-0.23041626592750972,beta2
"('F4', 'C3')",0.012094651983531254,-0.3227613891093062,0.3227613891093062,-0.43566794742773907,-0.20730752772527442,alpha1
"('T3', 'P4')",0.02334068696030083,-0.32262022372450744,0.32262022372450744,-0.43455282476981605,-0.1760034932135187,alpha2
"('F8', 'P3')",0.039070929452025345,-0.32172786172447704,0.32172786172447704,-0.44909858551417364,-0.16521764866965444,alpha2
"('O1', 'P4')",0.01832555229437389,0.32058578169838736,0.32058578169838736,0.23471117939045213,0.4309192728803145,alpha1
"('Fp1', 'T3')",0.02650625544400685,-0.31983996847255103,0.31983996847255103,-0.40307189661558235,-0.19910994589310865,beta1
"('Fp2', 'C4')",0.003133446951238986,-0.3188691753825184,0.3188691753825184,-0.40967048958537966,-0.22040123468915201,theta
"('Fp2', 'C4')",0.004927784906225167,-0.3187055952238096,0.3187055952238096,-0.4339986266845614,-0.15988247824966195,alpha1
"('F3', 'C3')",0.04461034263542912,-0.31621881329068613,0.31621881329068613,-0.3995772387396043,-0.18124732398024948,alpha1
"('F3', 'C4')",0.0398279840517383,-0.3159038158469309,0.3159038158469309,-0.4463641990970463,-0.19958760113550558,theta
"('O2', 'Cz')",0.035153260842147364,0.3157150088352131,0.3157150088352131,0.242745245663043,0.45741984425873433,beta1
"('T4', 'Cz')",0.007497657120230556,-0.3127060192838913,0.3127060192838913,-0.3806755674985674,-0.24774606086975315,beta1
"('F3', 'Pz')",0.04452554471041762,-0.30723444846916403,0.30723444846916403,-0.4449262779034876,-0.1794927605123553,alpha2
"('Fz', 'T3')",0.0451709724196804,-0.3036445832804703,0.3036445832804703,-0.43878034637853713,-0.1607593990510795,delta
"('Fp1', 'Fp2')",0.03505581329956207,-0.2854191509824804,0.2854191509824804,-0.397978922165027,-0.10613930575704919,beta1
"('O1', 'Cz')",0.037469153678974174,0.2849524307693335,0.2849524307693335,0.15536137900704727,0.4111593056055363,beta2
"('F8', 'P3')",0.03350921999309225,0.2822866746936677,0.2822866746936677,0.1364266277145733,0.43698109162777243,gamma
"('T4', 'T6')",0.019835664229185108,-0.28178460249340687,0.28178460249340687,-0.3891975253710258,-0.18341821935207558,beta2
