,index,dice,fdr,power,count,sample_size
62,sign_eff_0.15,0.6319569120287253,0.21076233183856502,0.5269461077844312,223,25
0,sign_holm_bonferroni,0.11634349030470914,0.0,0.061764705882352944,21,25
1,sign_sidak,0.11634349030470914,0.0,0.061764705882352944,21,25
2,sign_bonferroni,0.11634349030470914,0.0,0.061764705882352944,21,25
3,sign_lsu,0.44880174291938996,0.13445378151260504,0.3029411764705882,119,25
4,sign_uncorr_0.01,0.5252525252525253,0.16129032258064516,0.38235294117647056,155,25
5,sign_uncorr_0.05,0.6509433962264151,0.30067567567567566,0.6088235294117647,296,25
6,sign_eff_0.05,0.6401273885350318,0.3020833333333333,0.5911764705882353,288,25
7,sign_eff_0.1,0.6085470085470085,0.27346938775510204,0.5235294117647059,245,25
8,sign_eff_0.15,0.5808823529411765,0.22549019607843138,0.4647058823529412,204,25
9,sign_holm_bonferroni,0.05157593123209169,0.0,0.026470588235294117,9,25
10,sign_sidak,0.05157593123209169,0.0,0.026470588235294117,9,25
11,sign_bonferroni,0.05157593123209169,0.0,0.026470588235294117,9,25
12,sign_lsu,0.28211586901763225,0.017543859649122806,0.16470588235294117,57,25
13,sign_uncorr_0.01,0.46956521739130436,0.1,0.3176470588235294,120,25
14,sign_uncorr_0.05,0.6420545746388443,0.29328621908127206,0.5882352941176471,283,25
15,sign_eff_0.05,0.6298701298701299,0.2971014492753623,0.5705882352941176,276,25
16,sign_eff_0.1,0.6164874551971327,0.21100917431192662,0.5058823529411764,218,25
17,sign_eff_0.15,0.5752895752895753,0.16292134831460675,0.43823529411764706,178,25
18,sign_holm_bonferroni,0.005865102639296188,0.0,0.0029411764705882353,1,25
19,sign_sidak,0.005865102639296188,0.0,0.0029411764705882353,1,25
20,sign_bonferroni,0.005865102639296188,0.0,0.0029411764705882353,1,25
21,sign_lsu,0.023255813953488372,0.0,0.011764705882352941,4,25
22,sign_uncorr_0.01,0.29397590361445786,0.18666666666666668,0.17941176470588235,75,25
23,sign_uncorr_0.05,0.47761194029850745,0.3469387755102041,0.3764705882352941,196,25
24,sign_eff_0.05,0.4716981132075472,0.34210526315789475,0.36764705882352944,190,25
25,sign_eff_0.1,0.44763860369609854,0.2585034013605442,0.3205882352941177,147,25
26,sign_eff_0.15,0.403470715835141,0.23140495867768596,0.2735294117647059,121,25
27,sign_holm_bonferroni,0.040345821325648415,0.0,0.020588235294117647,7,25
28,sign_sidak,0.040345821325648415,0.0,0.020588235294117647,7,25
29,sign_bonferroni,0.040345821325648415,0.0,0.020588235294117647,7,25
30,sign_lsu,0.4155251141552511,0.07142857142857142,0.2676470588235294,98,25
31,sign_uncorr_0.01,0.5020746887966805,0.14788732394366197,0.3558823529411765,142,25
32,sign_uncorr_0.05,0.6548387096774193,0.275,0.5970588235294118,280,25
33,sign_eff_0.05,0.6612111292962357,0.25461254612546125,0.5941176470588235,271,25
34,sign_eff_0.1,0.631762652705061,0.22317596566523606,0.5323529411764706,233,25
35,sign_eff_0.15,0.5783582089552238,0.20918367346938777,0.45588235294117646,196,25
36,sign_holm_bonferroni,0.011695906432748537,0.0,0.0058823529411764705,2,25
37,sign_sidak,0.011695906432748537,0.0,0.0058823529411764705,2,25
38,sign_bonferroni,0.011695906432748537,0.0,0.0058823529411764705,2,25
39,sign_lsu,0.15915119363395225,0.1891891891891892,0.08823529411764706,37,25
40,sign_uncorr_0.01,0.4190064794816415,0.21138211382113822,0.2852941176470588,123,25
41,sign_uncorr_0.05,0.6290322580645161,0.30357142857142855,0.5735294117647058,280,25
42,sign_eff_0.05,0.6067415730337079,0.3321554770318021,0.5558823529411765,283,25
43,sign_eff_0.1,0.5497287522603979,0.2863849765258216,0.4470588235294118,213,25
44,sign_eff_0.15,0.4871287128712871,0.2545454545454545,0.36176470588235293,165,25
45,sign_holm_bonferroni,0.05157593123209169,0.0,0.026470588235294117,9,25
46,sign_sidak,0.05157593123209169,0.0,0.026470588235294117,9,25
47,sign_bonferroni,0.05157593123209169,0.0,0.026470588235294117,9,25
48,sign_lsu,0.36018957345971564,0.07317073170731707,0.2235294117647059,82,25
49,sign_uncorr_0.01,0.47413793103448276,0.11290322580645161,0.3235294117647059,124,25
50,sign_uncorr_0.05,0.6333333333333333,0.2692307692307692,0.5588235294117647,260,25
51,sign_eff_0.05,0.6348122866894198,0.24390243902439024,0.5470588235294118,246,25
52,sign_eff_0.1,0.6025878003696857,0.1890547263681592,0.47941176470588237,201,25
53,sign_eff_0.15,0.5573122529644269,0.15060240963855423,0.4147058823529412,166,25
54,sign_holm_bonferroni,0.0898876404494382,0.0,0.047058823529411764,16,25
55,sign_sidak,0.0898876404494382,0.0,0.047058823529411764,16,25
