,index,dice,fdr,power,count,sample_size
27,sign_holm_bonferroni,0.018140589569160998,0.0,0.009153318077803204,4,20
28,sign_sidak,0.018140589569160998,0.0,0.009153318077803204,4,20
29,sign_bonferroni,0.018140589569160998,0.0,0.009153318077803204,4,20
30,sign_lsu,0.053452115812917596,0.0,0.02745995423340961,12,20
31,sign_uncorr_0.01,0.20408163265306123,0.05660377358490566,0.11441647597254005,53,20
32,sign_uncorr_0.05,0.363013698630137,0.2789115646258503,0.2425629290617849,147,20
33,sign_eff_0.05,0.3701188455008489,0.28289473684210525,0.2494279176201373,152,20
34,sign_eff_0.1,0.35168738898756663,0.21428571428571427,0.22654462242562928,126,20
35,sign_eff_0.15,0.30337078651685395,0.16494845360824742,0.1853546910755149,97,20
36,sign_holm_bonferroni,0.0045662100456621,0.0,0.002288329519450801,1,20
37,sign_sidak,0.0045662100456621,0.0,0.002288329519450801,1,20
38,sign_bonferroni,0.0045662100456621,0.0,0.002288329519450801,1,20
39,sign_lsu,0.0045662100456621,0.0,0.002288329519450801,1,20
40,sign_uncorr_0.01,0.2757281553398058,0.08974358974358974,0.16247139588100687,78,20
41,sign_uncorr_0.05,0.5451851851851852,0.226890756302521,0.42105263157894735,238,20
42,sign_eff_0.05,0.5510204081632653,0.24096385542168675,0.43249427917620137,249,20
43,sign_eff_0.1,0.5054945054945055,0.195,0.3684210526315789,200,20
44,sign_eff_0.15,0.42589437819420783,0.16666666666666666,0.28604118993135014,150,20
45,sign_holm_bonferroni,0.0,0.0,0.0,0,20
46,sign_sidak,0.0,0.0,0.0,0,20
47,sign_bonferroni,0.0,0.0,0.0,0,20
48,sign_lsu,0.0,0.0,0.0,0,20
49,sign_uncorr_0.01,0.20080321285140562,0.18032786885245902,0.11441647597254005,61,20
50,sign_uncorr_0.05,0.3973941368078176,0.3107344632768362,0.2791762013729977,177,20
51,sign_eff_0.05,0.40705128205128205,0.32085561497326204,0.2906178489702517,187,20
52,sign_eff_0.1,0.3494809688581315,0.28368794326241137,0.2311212814645309,141,20
53,sign_eff_0.15,0.31078610603290674,0.22727272727272727,0.1945080091533181,110,20
54,sign_holm_bonferroni,0.06607929515418502,0.11764705882352941,0.034324942791762014,17,20
55,sign_sidak,0.06607929515418502,0.11764705882352941,0.034324942791762014,17,20
56,sign_bonferroni,0.06607929515418502,0.11764705882352941,0.034324942791762014,17,20
57,sign_lsu,0.48747913188647746,0.09876543209876543,0.3340961098398169,162,20
58,sign_uncorr_0.01,0.555205047318612,0.1065989847715736,0.40274599542334094,197,20
59,sign_uncorr_0.05,0.7115628970775095,0.2,0.6407322654462243,350,20
60,sign_eff_0.05,0.72,0.2066115702479339,0.6590389016018307,363,20
61,sign_eff_0.1,0.7001321003963011,0.171875,0.6064073226544623,320,20
62,sign_eff_0.15,0.6590584878744651,0.125,0.528604118993135,264,20
63,sign_holm_bonferroni,0.0,0.0,0.0,0,20
64,sign_sidak,0.0,0.0,0.0,0,20
65,sign_bonferroni,0.0,0.0,0.0,0,20
66,sign_lsu,0.17118997912317327,0.023809523809523808,0.09382151029748284,42,20
67,sign_uncorr_0.01,0.3352165725047081,0.05319148936170213,0.2036613272311213,94,20
68,sign_uncorr_0.05,0.5181818181818182,0.23318385650224216,0.391304347826087,223,20
69,sign_eff_0.05,0.5323529411764706,0.2551440329218107,0.41418764302059496,243,20
70,sign_eff_0.1,0.4849445324881141,0.211340206185567,0.3501144164759725,194,20
71,sign_eff_0.15,0.4467005076142132,0.14285714285714285,0.30205949656750575,154,20
72,sign_holm_bonferroni,0.06637168141592921,0.0,0.034324942791762014,15,20
73,sign_sidak,0.06637168141592921,0.0,0.034324942791762014,15,20
74,sign_bonferroni,0.06637168141592921,0.0,0.034324942791762014,15,20
75,sign_lsu,0.18672199170124482,0.0,0.10297482837528604,45,20
76,sign_uncorr_0.01,0.3726937269372694,0.0380952380952381,0.2311212814645309,105,20
77,sign_uncorr_0.05,0.5823529411764706,0.18518518518518517,0.45308924485125857,243,20
78,sign_eff_0.05,0.5884057971014492,0.1976284584980237,0.4645308924485126,253,20
79,sign_eff_0.1,0.549618320610687,0.1743119266055046,0.41189931350114417,218,20
80,sign_eff_0.15,0.5,0.12571428571428572,0.3501144164759725,175,20
